source_image_id,source_path,split,true_label,generator,condition,severity,output_path,width,height,mode,output_format,transform_parameters
pilot_000104,data/processed/controlled_v1/images/Real/pilot_000104.jpg,known_test,0,Real,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000104.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000104,data/processed/controlled_v1/images/Real/pilot_000104.jpg,known_test,0,Real,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000104.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000104,data/processed/controlled_v1/images/Real/pilot_000104.jpg,known_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000104.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000104,data/processed/controlled_v1/images/Real/pilot_000104.jpg,known_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000104.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000104,data/processed/controlled_v1/images/Real/pilot_000104.jpg,known_test,0,Real,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000104.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000104,data/processed/controlled_v1/images/Real/pilot_000104.jpg,known_test,0,Real,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000104.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000107,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,known_test,1,SD15,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000107.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000107,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,known_test,1,SD15,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000107.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000107,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,known_test,1,SD15,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000107.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000107,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,known_test,1,SD15,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000107.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000107,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,known_test,1,SD15,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000107.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000107,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,known_test,1,SD15,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000107.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000107,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,known_test,1,SD15,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000107.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000107,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,known_test,1,SD15,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000107.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000110,data/processed/controlled_v1/images/Real/pilot_000110.jpg,known_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000110.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000110,data/processed/controlled_v1/images/Real/pilot_000110.jpg,known_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000110.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000110,data/processed/controlled_v1/images/Real/pilot_000110.jpg,known_test,0,Real,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000110.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000110,data/processed/controlled_v1/images/Real/pilot_000110.jpg,known_test,0,Real,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000110.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000110,data/processed/controlled_v1/images/Real/pilot_000110.jpg,known_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000110.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000110,data/processed/controlled_v1/images/Real/pilot_000110.jpg,known_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000110.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000110,data/processed/controlled_v1/images/Real/pilot_000110.jpg,known_test,0,Real,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000110.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000110,data/processed/controlled_v1/images/Real/pilot_000110.jpg,known_test,0,Real,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000110.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000113,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,known_test,1,ADM,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000113.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000113,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,known_test,1,ADM,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000113.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000113,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,known_test,1,ADM,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000113.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000113,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,known_test,1,ADM,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000113.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000113,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,known_test,1,ADM,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000113.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000113,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,known_test,1,ADM,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000113.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000113,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,known_test,1,ADM,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000113.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000113,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,known_test,1,ADM,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000113.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000115,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,known_test,1,BigGAN,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000115.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000115,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,known_test,1,BigGAN,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000115.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000115,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,known_test,1,BigGAN,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000115.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000115,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,known_test,1,BigGAN,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000115.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000115,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,known_test,1,BigGAN,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000115.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000115,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,known_test,1,BigGAN,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000115.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000115,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,known_test,1,BigGAN,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000115.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000115,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,known_test,1,BigGAN,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000115.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000117,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,known_test,1,GLIDE,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000117.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000117,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,known_test,1,GLIDE,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000117.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000117,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,known_test,1,GLIDE,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000117.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000117,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,known_test,1,GLIDE,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000117.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000117,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,known_test,1,GLIDE,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000117.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000117,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,known_test,1,GLIDE,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000117.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000117,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,known_test,1,GLIDE,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000117.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000117,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,known_test,1,GLIDE,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000117.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000120,data/processed/controlled_v1/images/Real/pilot_000120.jpg,known_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000120.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000120,data/processed/controlled_v1/images/Real/pilot_000120.jpg,known_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000120.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000120,data/processed/controlled_v1/images/Real/pilot_000120.jpg,known_test,0,Real,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000120.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000120,data/processed/controlled_v1/images/Real/pilot_000120.jpg,known_test,0,Real,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000120.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000120,data/processed/controlled_v1/images/Real/pilot_000120.jpg,known_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000120.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000120,data/processed/controlled_v1/images/Real/pilot_000120.jpg,known_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000120.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000120,data/processed/controlled_v1/images/Real/pilot_000120.jpg,known_test,0,Real,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000120.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000120,data/processed/controlled_v1/images/Real/pilot_000120.jpg,known_test,0,Real,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000120.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000121,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,known_test,1,SD15,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000121.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000121,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,known_test,1,SD15,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000121.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000121,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,known_test,1,SD15,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000121.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000121,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,known_test,1,SD15,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000121.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000121,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,known_test,1,SD15,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000121.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000121,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,known_test,1,SD15,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000121.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000121,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,known_test,1,SD15,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000121.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000121,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,known_test,1,SD15,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000121.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000132,data/processed/controlled_v1/images/Real/pilot_000132.jpg,known_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000132.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000132,data/processed/controlled_v1/images/Real/pilot_000132.jpg,known_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000132.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000132,data/processed/controlled_v1/images/Real/pilot_000132.jpg,known_test,0,Real,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000132.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000132,data/processed/controlled_v1/images/Real/pilot_000132.jpg,known_test,0,Real,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000132.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000132,data/processed/controlled_v1/images/Real/pilot_000132.jpg,known_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000132.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000132,data/processed/controlled_v1/images/Real/pilot_000132.jpg,known_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000132.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000132,data/processed/controlled_v1/images/Real/pilot_000132.jpg,known_test,0,Real,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000132.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000132,data/processed/controlled_v1/images/Real/pilot_000132.jpg,known_test,0,Real,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000132.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000136,data/processed/controlled_v1/images/Real/pilot_000136.jpg,known_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000136.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000136,data/processed/controlled_v1/images/Real/pilot_000136.jpg,known_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000136.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000136,data/processed/controlled_v1/images/Real/pilot_000136.jpg,known_test,0,Real,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000136.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_000136,data/processed/controlled_v1/images/Real/pilot_000136.jpg,known_test,0,Real,crop_90,mild,data/processed/robustness_v1/known_test/crop_90/pilot_000136.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_000136,data/processed/controlled_v1/images/Real/pilot_000136.jpg,known_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/known_test/jpeg_q50/pilot_000136.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_000136,data/processed/controlled_v1/images/Real/pilot_000136.jpg,known_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/known_test/jpeg_q75/pilot_000136.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_000136,data/processed/controlled_v1/images/Real/pilot_000136.jpg,known_test,0,Real,resize_112,strong,data/processed/robustness_v1/known_test/resize_112/pilot_000136.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000136,data/processed/controlled_v1/images/Real/pilot_000136.jpg,known_test,0,Real,resize_160,mild,data/processed/robustness_v1/known_test/resize_160/pilot_000136.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_000154,data/processed/controlled_v1/images/Real/pilot_000154.jpg,known_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/known_test/blur_sigma1/pilot_000154.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_000154,data/processed/controlled_v1/images/Real/pilot_000154.jpg,known_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/known_test/blur_sigma2/pilot_000154.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_000154,data/processed/controlled_v1/images/Real/pilot_000154.jpg,known_test,0,Real,crop_75,strong,data/processed/robustness_v1/known_test/crop_75/pilot_000154.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
