image_id,path,label,generator,generator_id,original_dataset,original_split,original_filename,shard,file_size
pilot_000150,data/raw/tiny-genimage/images/Real/n01491361_12501.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_12501.JPEG,data/train-00000-of-00014.parquet,104706
pilot_000151,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_008_vqdm_00156.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_008_vqdm_00156.png,data/train-00000-of-00014.parquet,133184
pilot_000152,data/raw/tiny-genimage/images/Real/n01498041_4821.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_4821.JPEG,data/train-00000-of-00014.parquet,104733
pilot_000153,data/raw/tiny-genimage/images/Wukong/105_wukong_image150.png,1,Wukong,8,Tiny-GenImage,train,105_wukong_image150.png,data/train-00000-of-00014.parquet,466746
pilot_000154,data/raw/tiny-genimage/images/Real/n01494475_3550.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_3550.JPEG,data/train-00000-of-00014.parquet,116992
pilot_000155,data/raw/tiny-genimage/images/ADM/105_adm_25.PNG,1,ADM,1,Tiny-GenImage,train,105_adm_25.PNG,data/train-00000-of-00014.parquet,127090
pilot_000156,data/raw/tiny-genimage/images/Real/n01514859_10534.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_10534.JPEG,data/train-00000-of-00014.parquet,210974
pilot_000157,data/raw/tiny-genimage/images/BigGAN/006_biggan_00182.png,1,BigGAN,2,Tiny-GenImage,train,006_biggan_00182.png,data/train-00000-of-00014.parquet,11308
pilot_000158,data/raw/tiny-genimage/images/Real/n01498041_16921.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_16921.JPEG,data/train-00000-of-00014.parquet,144944
pilot_000159,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_014_glide_00051.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_014_glide_00051.png,data/train-00000-of-00014.parquet,73753
pilot_000160,data/raw/tiny-genimage/images/Real/n01494475_7323.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_7323.JPEG,data/train-00000-of-00014.parquet,40377
pilot_000161,data/raw/tiny-genimage/images/Midjourney/107_midjourney_175.png,1,Midjourney,4,Tiny-GenImage,train,107_midjourney_175.png,data/train-00000-of-00014.parquet,1472338
pilot_000162,data/raw/tiny-genimage/images/Real/n01496331_33351.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_33351.JPEG,data/train-00000-of-00014.parquet,82429
pilot_000163,data/raw/tiny-genimage/images/SD15/008_sdv5_00070.png,1,SD15,6,Tiny-GenImage,train,008_sdv5_00070.png,data/train-00000-of-00014.parquet,404268
pilot_000164,data/raw/tiny-genimage/images/Real/n01491361_2273.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_2273.JPEG,data/train-00000-of-00014.parquet,74294
pilot_000165,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_008_vqdm_00191.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_008_vqdm_00191.png,data/train-00000-of-00014.parquet,143776
pilot_000166,data/raw/tiny-genimage/images/Real/n01514668_6183.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_6183.JPEG,data/train-00000-of-00014.parquet,156919
pilot_000167,data/raw/tiny-genimage/images/Wukong/105_wukong_image22.png,1,Wukong,8,Tiny-GenImage,train,105_wukong_image22.png,data/train-00000-of-00014.parquet,530440
pilot_000168,data/raw/tiny-genimage/images/Real/n01496331_4583.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_4583.JPEG,data/train-00000-of-00014.parquet,14202
pilot_000169,data/raw/tiny-genimage/images/ADM/106_adm_118.PNG,1,ADM,1,Tiny-GenImage,train,106_adm_118.PNG,data/train-00000-of-00014.parquet,131431
pilot_000170,data/raw/tiny-genimage/images/Real/n01514859_11843.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_11843.JPEG,data/train-00000-of-00014.parquet,172612
pilot_000171,data/raw/tiny-genimage/images/BigGAN/007_biggan_00131.png,1,BigGAN,2,Tiny-GenImage,train,007_biggan_00131.png,data/train-00000-of-00014.parquet,36880
pilot_000172,data/raw/tiny-genimage/images/Real/n01498041_21.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_21.JPEG,data/train-00000-of-00014.parquet,128030
pilot_000173,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_014_glide_00152.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_014_glide_00152.png,data/train-00000-of-00014.parquet,50601
pilot_000174,data/raw/tiny-genimage/images/Real/n01494475_7351.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_7351.JPEG,data/train-00000-of-00014.parquet,117689
pilot_000175,data/raw/tiny-genimage/images/Midjourney/107_midjourney_52.png,1,Midjourney,4,Tiny-GenImage,train,107_midjourney_52.png,data/train-00000-of-00014.parquet,1074145
pilot_000176,data/raw/tiny-genimage/images/Real/n01498041_12681.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_12681.JPEG,data/train-00000-of-00014.parquet,162287
pilot_000177,data/raw/tiny-genimage/images/SD15/008_sdv5_00084.png,1,SD15,6,Tiny-GenImage,train,008_sdv5_00084.png,data/train-00000-of-00014.parquet,522914
pilot_000178,data/raw/tiny-genimage/images/Real/n01491361_3353.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_3353.JPEG,data/train-00000-of-00014.parquet,133274
pilot_000179,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_008_vqdm_00198.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_008_vqdm_00198.png,data/train-00000-of-00014.parquet,129935
pilot_000180,data/raw/tiny-genimage/images/Real/n01514859_11976.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_11976.JPEG,data/train-00000-of-00014.parquet,155310
pilot_000181,data/raw/tiny-genimage/images/Wukong/106_wukong_image109.png,1,Wukong,8,Tiny-GenImage,train,106_wukong_image109.png,data/train-00000-of-00014.parquet,485511
pilot_000182,data/raw/tiny-genimage/images/Real/n01498041_10148.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_10148.JPEG,data/train-00000-of-00014.parquet,223889
pilot_000183,data/raw/tiny-genimage/images/ADM/106_adm_143.PNG,1,ADM,1,Tiny-GenImage,train,106_adm_143.PNG,data/train-00000-of-00014.parquet,129705
pilot_000184,data/raw/tiny-genimage/images/Real/n01514859_2780.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_2780.JPEG,data/train-00000-of-00014.parquet,194214
pilot_000185,data/raw/tiny-genimage/images/BigGAN/007_biggan_00152.png,1,BigGAN,2,Tiny-GenImage,train,007_biggan_00152.png,data/train-00000-of-00014.parquet,35982
pilot_000186,data/raw/tiny-genimage/images/Real/n01514668_12192.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_12192.JPEG,data/train-00000-of-00014.parquet,72756
pilot_000187,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_015_glide_00026.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_015_glide_00026.png,data/train-00000-of-00014.parquet,92736
pilot_000188,data/raw/tiny-genimage/images/Real/n01496331_13800.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_13800.JPEG,data/train-00000-of-00014.parquet,173302
pilot_000189,data/raw/tiny-genimage/images/Midjourney/107_midjourney_95.png,1,Midjourney,4,Tiny-GenImage,train,107_midjourney_95.png,data/train-00000-of-00014.parquet,800501
pilot_000190,data/raw/tiny-genimage/images/Real/n01514668_14771.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_14771.JPEG,data/train-00000-of-00014.parquet,101921
pilot_000191,data/raw/tiny-genimage/images/SD15/009_sdv5_00005.png,1,SD15,6,Tiny-GenImage,train,009_sdv5_00005.png,data/train-00000-of-00014.parquet,399594
pilot_000192,data/raw/tiny-genimage/images/Real/n01494475_10522.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_10522.JPEG,data/train-00000-of-00014.parquet,80286
pilot_000193,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_009_vqdm_00190.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_009_vqdm_00190.png,data/train-00000-of-00014.parquet,101216
pilot_000194,data/raw/tiny-genimage/images/Real/n01514859_8815.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_8815.JPEG,data/train-00000-of-00014.parquet,256130
pilot_000195,data/raw/tiny-genimage/images/Wukong/106_wukong_image32.png,1,Wukong,8,Tiny-GenImage,train,106_wukong_image32.png,data/train-00000-of-00014.parquet,460465
pilot_000196,data/raw/tiny-genimage/images/Real/n01514668_15383.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_15383.JPEG,data/train-00000-of-00014.parquet,180125
pilot_000197,data/raw/tiny-genimage/images/ADM/107_adm_142.PNG,1,ADM,1,Tiny-GenImage,train,107_adm_142.PNG,data/train-00000-of-00014.parquet,92820
pilot_000198,data/raw/tiny-genimage/images/Real/n01518878_4829.JPEG,0,Real,0,Tiny-GenImage,train,n01518878_4829.JPEG,data/train-00000-of-00014.parquet,174378
pilot_000199,data/raw/tiny-genimage/images/BigGAN/008_biggan_00052.png,1,BigGAN,2,Tiny-GenImage,train,008_biggan_00052.png,data/train-00000-of-00014.parquet,30205
pilot_000200,data/raw/tiny-genimage/images/Real/n01514859_19781.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_19781.JPEG,data/train-00000-of-00014.parquet,94982
pilot_000201,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_015_glide_00172.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_015_glide_00172.png,data/train-00000-of-00014.parquet,105119
pilot_000202,data/raw/tiny-genimage/images/Real/n01496331_15688.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_15688.JPEG,data/train-00000-of-00014.parquet,50242
pilot_000203,data/raw/tiny-genimage/images/Midjourney/108_midjourney_46.png,1,Midjourney,4,Tiny-GenImage,train,108_midjourney_46.png,data/train-00000-of-00014.parquet,1348021
pilot_000204,data/raw/tiny-genimage/images/Real/n01514668_18815.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_18815.JPEG,data/train-00000-of-00014.parquet,185424
pilot_000205,data/raw/tiny-genimage/images/SD15/010_sdv5_00139.png,1,SD15,6,Tiny-GenImage,train,010_sdv5_00139.png,data/train-00000-of-00014.parquet,428608
pilot_000206,data/raw/tiny-genimage/images/Real/n01494475_17112.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_17112.JPEG,data/train-00000-of-00014.parquet,147546
pilot_000207,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_011_vqdm_00036.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_011_vqdm_00036.png,data/train-00000-of-00014.parquet,98397
pilot_000208,data/raw/tiny-genimage/images/Real/n01530575_8605.JPEG,0,Real,0,Tiny-GenImage,train,n01530575_8605.JPEG,data/train-00000-of-00014.parquet,150185
pilot_000209,data/raw/tiny-genimage/images/Wukong/108_wukong_image29.png,1,Wukong,8,Tiny-GenImage,train,108_wukong_image29.png,data/train-00000-of-00014.parquet,495332
pilot_000210,data/raw/tiny-genimage/images/Real/n01514668_20945.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_20945.JPEG,data/train-00000-of-00014.parquet,99750
pilot_000211,data/raw/tiny-genimage/images/ADM/107_adm_22.PNG,1,ADM,1,Tiny-GenImage,train,107_adm_22.PNG,data/train-00000-of-00014.parquet,111310
pilot_000212,data/raw/tiny-genimage/images/Real/n01530575_10187.JPEG,0,Real,0,Tiny-GenImage,train,n01530575_10187.JPEG,data/train-00000-of-00014.parquet,171033
pilot_000213,data/raw/tiny-genimage/images/BigGAN/008_biggan_00184.png,1,BigGAN,2,Tiny-GenImage,train,008_biggan_00184.png,data/train-00000-of-00014.parquet,36784
pilot_000214,data/raw/tiny-genimage/images/Real/n01514859_881.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_881.JPEG,data/train-00000-of-00014.parquet,111918
pilot_000215,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_016_glide_00117.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_016_glide_00117.png,data/train-00000-of-00014.parquet,111641
pilot_000216,data/raw/tiny-genimage/images/Real/n01496331_18834.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_18834.JPEG,data/train-00000-of-00014.parquet,146940
pilot_000217,data/raw/tiny-genimage/images/Midjourney/10_midjourney_18.png,1,Midjourney,4,Tiny-GenImage,train,10_midjourney_18.png,data/train-00000-of-00014.parquet,1054460
pilot_000218,data/raw/tiny-genimage/images/Real/n01514859_1544.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_1544.JPEG,data/train-00000-of-00014.parquet,128238
pilot_000219,data/raw/tiny-genimage/images/SD15/010_sdv5_00157.png,1,SD15,6,Tiny-GenImage,train,010_sdv5_00157.png,data/train-00000-of-00014.parquet,406425
pilot_000220,data/raw/tiny-genimage/images/Real/n01494475_310.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_310.JPEG,data/train-00000-of-00014.parquet,175952
pilot_000221,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_011_vqdm_00159.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_011_vqdm_00159.png,data/train-00000-of-00014.parquet,101528
pilot_000222,data/raw/tiny-genimage/images/Real/n01530575_9684.JPEG,0,Real,0,Tiny-GenImage,train,n01530575_9684.JPEG,data/train-00000-of-00014.parquet,45668
pilot_000223,data/raw/tiny-genimage/images/Wukong/10_wukong_image192.png,1,Wukong,8,Tiny-GenImage,train,10_wukong_image192.png,data/train-00000-of-00014.parquet,420642
pilot_000224,data/raw/tiny-genimage/images/Real/n01514668_22188.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_22188.JPEG,data/train-00000-of-00014.parquet,224799
pilot_000225,data/raw/tiny-genimage/images/ADM/107_adm_90.PNG,1,ADM,1,Tiny-GenImage,train,107_adm_90.PNG,data/train-00000-of-00014.parquet,93984
pilot_000226,data/raw/tiny-genimage/images/Real/n01530575_6915.JPEG,0,Real,0,Tiny-GenImage,train,n01530575_6915.JPEG,data/train-00000-of-00014.parquet,140120
pilot_000227,data/raw/tiny-genimage/images/BigGAN/009_biggan_00093.png,1,BigGAN,2,Tiny-GenImage,train,009_biggan_00093.png,data/train-00000-of-00014.parquet,31057
pilot_000228,data/raw/tiny-genimage/images/Real/n01518878_30524.JPEG,0,Real,0,Tiny-GenImage,train,n01518878_30524.JPEG,data/train-00000-of-00014.parquet,129564
pilot_000229,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_016_glide_00130.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_016_glide_00130.png,data/train-00000-of-00014.parquet,85924
pilot_000230,data/raw/tiny-genimage/images/Real/n01496331_873.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_873.JPEG,data/train-00000-of-00014.parquet,98989
pilot_000231,data/raw/tiny-genimage/images/Midjourney/10_midjourney_50.png,1,Midjourney,4,Tiny-GenImage,train,10_midjourney_50.png,data/train-00000-of-00014.parquet,1387139
pilot_000232,data/raw/tiny-genimage/images/Real/n01514859_27034.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_27034.JPEG,data/train-00000-of-00014.parquet,71098
pilot_000233,data/raw/tiny-genimage/images/SD15/010_sdv5_00177.png,1,SD15,6,Tiny-GenImage,train,010_sdv5_00177.png,data/train-00000-of-00014.parquet,358945
pilot_000234,data/raw/tiny-genimage/images/Real/n01494475_4743.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_4743.JPEG,data/train-00000-of-00014.parquet,13698
pilot_000235,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_011_vqdm_00180.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_011_vqdm_00180.png,data/train-00000-of-00014.parquet,106223
pilot_000236,data/raw/tiny-genimage/images/Real/n01531178_1614.JPEG,0,Real,0,Tiny-GenImage,train,n01531178_1614.JPEG,data/train-00000-of-00014.parquet,73929
pilot_000237,data/raw/tiny-genimage/images/Wukong/10_wukong_image55.png,1,Wukong,8,Tiny-GenImage,train,10_wukong_image55.png,data/train-00000-of-00014.parquet,509189
pilot_000238,data/raw/tiny-genimage/images/Real/n01514668_34428.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_34428.JPEG,data/train-00000-of-00014.parquet,154188
pilot_000239,data/raw/tiny-genimage/images/ADM/108_adm_20.PNG,1,ADM,1,Tiny-GenImage,train,108_adm_20.PNG,data/train-00000-of-00014.parquet,115770
pilot_000240,data/raw/tiny-genimage/images/Real/n01531178_20191.JPEG,0,Real,0,Tiny-GenImage,train,n01531178_20191.JPEG,data/train-00000-of-00014.parquet,108703
pilot_000241,data/raw/tiny-genimage/images/BigGAN/009_biggan_00126.png,1,BigGAN,2,Tiny-GenImage,train,009_biggan_00126.png,data/train-00000-of-00014.parquet,29956
pilot_000242,data/raw/tiny-genimage/images/Real/n01530575_4121.JPEG,0,Real,0,Tiny-GenImage,train,n01530575_4121.JPEG,data/train-00000-of-00014.parquet,23802
pilot_000243,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_016_glide_00157.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_016_glide_00157.png,data/train-00000-of-00014.parquet,82136
pilot_000244,data/raw/tiny-genimage/images/Real/n01498041_9768.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_9768.JPEG,data/train-00000-of-00014.parquet,66124
pilot_000245,data/raw/tiny-genimage/images/Midjourney/10_midjourney_80.png,1,Midjourney,4,Tiny-GenImage,train,10_midjourney_80.png,data/train-00000-of-00014.parquet,1940704
pilot_000246,data/raw/tiny-genimage/images/Real/n01514859_5712.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_5712.JPEG,data/train-00000-of-00014.parquet,157216
pilot_000247,data/raw/tiny-genimage/images/SD15/010_sdv5_00184.png,1,SD15,6,Tiny-GenImage,train,010_sdv5_00184.png,data/train-00000-of-00014.parquet,367484
pilot_000248,data/raw/tiny-genimage/images/Real/n01496331_11173.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_11173.JPEG,data/train-00000-of-00014.parquet,136003
pilot_000249,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_013_vqdm_00046.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_013_vqdm_00046.png,data/train-00000-of-00014.parquet,100587
pilot_000250,data/raw/tiny-genimage/images/Real/n01531178_22646.JPEG,0,Real,0,Tiny-GenImage,train,n01531178_22646.JPEG,data/train-00000-of-00014.parquet,70743
pilot_000251,data/raw/tiny-genimage/images/Wukong/10_wukong_image72.png,1,Wukong,8,Tiny-GenImage,train,10_wukong_image72.png,data/train-00000-of-00014.parquet,464386
pilot_000252,data/raw/tiny-genimage/images/Real/n01514859_8054.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_8054.JPEG,data/train-00000-of-00014.parquet,183137
pilot_000253,data/raw/tiny-genimage/images/ADM/108_adm_53.PNG,1,ADM,1,Tiny-GenImage,train,108_adm_53.PNG,data/train-00000-of-00014.parquet,152202
pilot_000254,data/raw/tiny-genimage/images/Real/n01534433_15035.JPEG,0,Real,0,Tiny-GenImage,train,n01534433_15035.JPEG,data/train-00000-of-00014.parquet,28756
pilot_000255,data/raw/tiny-genimage/images/BigGAN/010_biggan_00072.png,1,BigGAN,2,Tiny-GenImage,train,010_biggan_00072.png,data/train-00000-of-00014.parquet,34656
pilot_000256,data/raw/tiny-genimage/images/Real/n01531178_1318.JPEG,0,Real,0,Tiny-GenImage,train,n01531178_1318.JPEG,data/train-00000-of-00014.parquet,97752
pilot_000257,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_017_glide_00053.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_017_glide_00053.png,data/train-00000-of-00014.parquet,80387
pilot_000258,data/raw/tiny-genimage/images/Real/n01498041_9941.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_9941.JPEG,data/train-00000-of-00014.parquet,167188
pilot_000259,data/raw/tiny-genimage/images/Midjourney/110_midjourney_23.png,1,Midjourney,4,Tiny-GenImage,train,110_midjourney_23.png,data/train-00000-of-00014.parquet,1676469
pilot_000260,data/raw/tiny-genimage/images/Real/n01518878_1780.JPEG,0,Real,0,Tiny-GenImage,train,n01518878_1780.JPEG,data/train-00000-of-00014.parquet,37216
pilot_000261,data/raw/tiny-genimage/images/SD15/011_sdv5_00130.png,1,SD15,6,Tiny-GenImage,train,011_sdv5_00130.png,data/train-00000-of-00014.parquet,354907
pilot_000262,data/raw/tiny-genimage/images/Real/n01496331_19168.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_19168.JPEG,data/train-00000-of-00014.parquet,174478
pilot_000263,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_013_vqdm_00083.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_013_vqdm_00083.png,data/train-00000-of-00014.parquet,100277
pilot_000264,data/raw/tiny-genimage/images/Real/n01532829_4090.JPEG,0,Real,0,Tiny-GenImage,train,n01532829_4090.JPEG,data/train-00000-of-00014.parquet,162126
pilot_000265,data/raw/tiny-genimage/images/Wukong/110_wukong_image172.png,1,Wukong,8,Tiny-GenImage,train,110_wukong_image172.png,data/train-00000-of-00014.parquet,499681
pilot_000266,data/raw/tiny-genimage/images/Real/n01518878_9077.JPEG,0,Real,0,Tiny-GenImage,train,n01518878_9077.JPEG,data/train-00000-of-00014.parquet,46879
pilot_000267,data/raw/tiny-genimage/images/ADM/109_adm_110.PNG,1,ADM,1,Tiny-GenImage,train,109_adm_110.PNG,data/train-00000-of-00014.parquet,174543
pilot_000268,data/raw/tiny-genimage/images/Real/n01534433_7653.JPEG,0,Real,0,Tiny-GenImage,train,n01534433_7653.JPEG,data/train-00000-of-00014.parquet,144846
pilot_000269,data/raw/tiny-genimage/images/BigGAN/010_biggan_00176.png,1,BigGAN,2,Tiny-GenImage,train,010_biggan_00176.png,data/train-00000-of-00014.parquet,37659
pilot_000270,data/raw/tiny-genimage/images/Real/n01531178_9191.JPEG,0,Real,0,Tiny-GenImage,train,n01531178_9191.JPEG,data/train-00000-of-00014.parquet,135217
pilot_000271,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_018_glide_00056.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_018_glide_00056.png,data/train-00000-of-00014.parquet,51656
pilot_000272,data/raw/tiny-genimage/images/Real/n01514668_14370.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_14370.JPEG,data/train-00000-of-00014.parquet,219589
pilot_000273,data/raw/tiny-genimage/images/Midjourney/110_midjourney_76.png,1,Midjourney,4,Tiny-GenImage,train,110_midjourney_76.png,data/train-00000-of-00014.parquet,1913653
