image_id,path,label,generator,generator_id,original_dataset,original_split,original_filename,shard,file_size,exists,readable,format,format_magic,width,height,aspect_ratio,image_mode,channels,file_size_bytes,exact_sha256,issue
pilot_000081,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_004_vqdm_00115.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_004_vqdm_00115.png,data/train-00000-of-00014.parquet,83962,True,True,PNG,PNG,256,256,1.0,RGB,3,83962,32843df46d56a1f085ea10b870aab01ffed4c85cbb4a053c4386652d1611a222,
pilot_000082,data/raw/tiny-genimage/images/Real/n01494475_3482.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_3482.JPEG,data/train-00000-of-00014.parquet,91804,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,91804,61339f4264fda7a4c46d4f2721fe88b1ab71307e947c7debdaff9fdda70db1db,
pilot_000083,data/raw/tiny-genimage/images/Wukong/100_wukong_image49.png,1,Wukong,8,Tiny-GenImage,train,100_wukong_image49.png,data/train-00000-of-00014.parquet,374251,True,True,PNG,PNG,512,512,1.0,RGB,3,374251,d7898e8d33d0ed758ff37b64bbc640cdebb179f153d1ab9212777ac9fb290228,
pilot_000084,data/raw/tiny-genimage/images/Real/n01491361_11372.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_11372.JPEG,data/train-00000-of-00014.parquet,108348,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,108348,7fc26b298aaad98aa4d9da320a35dce26e7e084b48aac3baf138fddc8c9454d7,
pilot_000085,data/raw/tiny-genimage/images/ADM/103_adm_118.PNG,1,ADM,1,Tiny-GenImage,train,103_adm_118.PNG,data/train-00000-of-00014.parquet,156118,True,True,PNG,PNG,256,256,1.0,RGBA,4,156118,196fb6411abb4eb4b886e9b4961f0ccec2905a0d30f575abc35fca57ff72151c,unexpected_mode:RGBA
pilot_000086,data/raw/tiny-genimage/images/Real/n01494475_20271.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_20271.JPEG,data/train-00000-of-00014.parquet,106573,True,True,JPEG,JPEG,500,332,1.506024,RGB,3,106573,7abc864c6aeb76c6bdcce5a0229fd1cd9eab4816e2a7f4a60824672561585855,
pilot_000087,data/raw/tiny-genimage/images/BigGAN/004_biggan_00054.png,1,BigGAN,2,Tiny-GenImage,train,004_biggan_00054.png,data/train-00000-of-00014.parquet,22685,True,True,PNG,PNG,128,128,1.0,RGB,3,22685,0d8066379f0f1464081daff04a291f6f41a63a5b9d768790171c5c62dfc6e8b9,
pilot_000088,data/raw/tiny-genimage/images/Real/n01491361_11353.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_11353.JPEG,data/train-00000-of-00014.parquet,69761,True,True,JPEG,JPEG,500,313,1.597444,RGB,3,69761,6aa248b85ffabe43e671bfc905e5813711dd785f6e461a8cd19875697a47c082,
pilot_000089,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_007_glide_00011.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_007_glide_00011.png,data/train-00000-of-00014.parquet,86245,True,True,PNG,PNG,256,256,1.0,RGB,3,86245,4b3ba7c652700c8ff84cf57c6463c9488dca6a7b12b6ebadecda50bf333d26cb,
pilot_000090,data/raw/tiny-genimage/images/Real/n01443537_24543.JPEG,0,Real,0,Tiny-GenImage,train,n01443537_24543.JPEG,data/train-00000-of-00014.parquet,73941,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,73941,17b0e001cb33b5402ccf7853e4bd74c3baef654f0ac6e05a49fe193b06410691,
pilot_000091,data/raw/tiny-genimage/images/Midjourney/104_midjourney_113.png,1,Midjourney,4,Tiny-GenImage,train,104_midjourney_113.png,data/train-00000-of-00014.parquet,886597,True,True,PNG,PNG,1024,1024,1.0,RGB,3,886597,fcbebdb823453e55b66a0887f0a8eb0c9a988fe95c953589dc7a90de0a91aaad,
pilot_000092,data/raw/tiny-genimage/images/Real/n01484850_24749.JPEG,0,Real,0,Tiny-GenImage,train,n01484850_24749.JPEG,data/train-00000-of-00014.parquet,173993,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,173993,009a25f9a756eb92ae3427ba37c1bbb73f1947fdaacc2175b14d90789b98c2b2,
pilot_000093,data/raw/tiny-genimage/images/SD15/003_sdv5_00084.png,1,SD15,6,Tiny-GenImage,train,003_sdv5_00084.png,data/train-00000-of-00014.parquet,369482,True,True,PNG,PNG,512,512,1.0,RGB,3,369482,92b347c8101552269eaa066202f3077051aef4c927d7bd123aa3303922059d26,
pilot_000094,data/raw/tiny-genimage/images/Real/n01484850_1948.JPEG,0,Real,0,Tiny-GenImage,train,n01484850_1948.JPEG,data/train-00000-of-00014.parquet,21697,True,True,JPEG,JPEG,590,300,1.966667,RGB,3,21697,966ea9b956e0721f06295ea40c0497ee3e864d21158d8ac7f877a0624433a37d,
pilot_000095,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_004_vqdm_00188.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_004_vqdm_00188.png,data/train-00000-of-00014.parquet,56276,True,True,PNG,PNG,256,256,1.0,RGB,3,56276,154d5659bb17314b38b31dcc969e27203bedb3d88df5bb091d3c1f2d97b8a205,
pilot_000096,data/raw/tiny-genimage/images/Real/n01496331_15695.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_15695.JPEG,data/train-00000-of-00014.parquet,92862,True,True,JPEG,JPEG,375,500,0.75,RGB,3,92862,1c04bff9f337a7d3e617a1886eac8d071f24a0413f47bf5565282a54e0bcc150,
pilot_000097,data/raw/tiny-genimage/images/Wukong/102_wukong_image93.png,1,Wukong,8,Tiny-GenImage,train,102_wukong_image93.png,data/train-00000-of-00014.parquet,612986,True,True,PNG,PNG,512,512,1.0,RGB,3,612986,00b255612a68d15c25b4cb4307a682aad4ce4647e237f3b2b76deb4eb79d730f,
pilot_000098,data/raw/tiny-genimage/images/Real/n01491361_2993.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_2993.JPEG,data/train-00000-of-00014.parquet,65310,True,True,JPEG,JPEG,500,331,1.510574,RGB,3,65310,5a4a90c3a6037dd9d1a8673d8b5efb89a0971babcb64f5108997cd74d7ec32df,
pilot_000099,data/raw/tiny-genimage/images/ADM/103_adm_187.PNG,1,ADM,1,Tiny-GenImage,train,103_adm_187.PNG,data/train-00000-of-00014.parquet,81210,True,True,PNG,PNG,256,256,1.0,RGBA,4,81210,b2f88c69bc9db30bae01da776460638b88ece368f91394549a3034710e6e1b85,unexpected_mode:RGBA
pilot_000100,data/raw/tiny-genimage/images/Real/n01498041_1932.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_1932.JPEG,data/train-00000-of-00014.parquet,197920,True,True,JPEG,JPEG,500,427,1.17096,RGB,3,197920,832d81415c633ee18af46cf20dbe74eb8a080992c9c2e6cd80cacb83602f045d,
pilot_000101,data/raw/tiny-genimage/images/BigGAN/004_biggan_00068.png,1,BigGAN,2,Tiny-GenImage,train,004_biggan_00068.png,data/train-00000-of-00014.parquet,20412,True,True,PNG,PNG,128,128,1.0,RGB,3,20412,ea9552abc78cbda2ab1f0165a53cb0c2289ce58fd720aac5a75b8985f34218bb,
pilot_000102,data/raw/tiny-genimage/images/Real/n01494475_19044.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_19044.JPEG,data/train-00000-of-00014.parquet,72869,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,72869,a1a74c02e1a7502add48e1548df6a1e64108d34f88b796a44fe229cb79d7255d,
pilot_000103,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_009_glide_00072.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_009_glide_00072.png,data/train-00000-of-00014.parquet,76257,True,True,PNG,PNG,256,256,1.0,RGB,3,76257,a5aa87a7dd9170c46df48763abb0d71c8292d99fbbc3335ae46e9eb342a5f883,
pilot_000104,data/raw/tiny-genimage/images/Real/n01491361_3057.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_3057.JPEG,data/train-00000-of-00014.parquet,25177,True,True,JPEG,JPEG,300,225,1.333333,RGB,3,25177,baaa63e561e792aaae78633df98db1f7c26c91c4f9416ccc8a48038f91e814a4,
pilot_000105,data/raw/tiny-genimage/images/Midjourney/104_midjourney_49.png,1,Midjourney,4,Tiny-GenImage,train,104_midjourney_49.png,data/train-00000-of-00014.parquet,1563520,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1563520,a19e4364cb39b421a2febb7342f0f8cef2366e2d7c10d626439d102f20e49396,
pilot_000106,data/raw/tiny-genimage/images/Real/n01484850_4416.JPEG,0,Real,0,Tiny-GenImage,train,n01484850_4416.JPEG,data/train-00000-of-00014.parquet,59484,True,True,JPEG,JPEG,475,360,1.319444,RGB,3,59484,28896ad136b2a1ee9641cf2120801d142811f4f22382b571a3efb6de396898ac,
pilot_000107,data/raw/tiny-genimage/images/SD15/004_sdv5_00066.png,1,SD15,6,Tiny-GenImage,train,004_sdv5_00066.png,data/train-00000-of-00014.parquet,480753,True,True,PNG,PNG,512,512,1.0,RGB,3,480753,67ae308a13998550b09fc24f6286ddef794943a715a0142600efc1e296675fd5,
pilot_000108,data/raw/tiny-genimage/images/Real/n01484850_21180.JPEG,0,Real,0,Tiny-GenImage,train,n01484850_21180.JPEG,data/train-00000-of-00014.parquet,102359,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,102359,4bfd739864633c4ced9ae7f33968dfe3e1081103b82fbeafcd41c83a99110dae,
pilot_000109,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_005_vqdm_00052.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_005_vqdm_00052.png,data/train-00000-of-00014.parquet,135656,True,True,PNG,PNG,256,256,1.0,RGB,3,135656,ec92113871c1388bc88f66d6e31e25c4acbb8dd19b07a3b7683778442a9df8b3,
pilot_000110,data/raw/tiny-genimage/images/Real/n01496331_7068.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_7068.JPEG,data/train-00000-of-00014.parquet,21857,True,True,JPEG,JPEG,225,300,0.75,RGB,3,21857,895838647bb05c5869dd43c0637527d0f953c986bb3683a29e64998679f299da,
pilot_000111,data/raw/tiny-genimage/images/Wukong/103_wukong_image13.png,1,Wukong,8,Tiny-GenImage,train,103_wukong_image13.png,data/train-00000-of-00014.parquet,474131,True,True,PNG,PNG,512,512,1.0,RGB,3,474131,50807aeea4414d543430ba2ab3484a47246b4ef30182ce15d2506cfe330fee89,
pilot_000112,data/raw/tiny-genimage/images/Real/n01491361_7654.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_7654.JPEG,data/train-00000-of-00014.parquet,85201,True,True,JPEG,JPEG,500,314,1.592357,RGB,3,85201,f127b0e94edd210b6344117f4d6ffa779d697c2368d08d1513eea5d89802b973,
pilot_000113,data/raw/tiny-genimage/images/ADM/103_adm_48.PNG,1,ADM,1,Tiny-GenImage,train,103_adm_48.PNG,data/train-00000-of-00014.parquet,59635,True,True,PNG,PNG,256,256,1.0,RGBA,4,59635,e1b37970f49b9130f57ae893712474e81feabca67efa96efdd4491322e2edc72,unexpected_mode:RGBA
pilot_000114,data/raw/tiny-genimage/images/Real/n01498041_2018.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_2018.JPEG,data/train-00000-of-00014.parquet,337941,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,337941,edcc233aa6a90e2fb43bf48d8cc01543858a72a3842e329fef15f222e5907d70,
pilot_000115,data/raw/tiny-genimage/images/BigGAN/005_biggan_00086.png,1,BigGAN,2,Tiny-GenImage,train,005_biggan_00086.png,data/train-00000-of-00014.parquet,16970,True,True,PNG,PNG,128,128,1.0,RGB,3,16970,175018ea2d8cef235a696974c9f34d30c3af890857b25479037a98939acd037d,
pilot_000116,data/raw/tiny-genimage/images/Real/n01494475_433.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_433.JPEG,data/train-00000-of-00014.parquet,604543,True,True,JPEG,JPEG,1938,1065,1.819718,RGB,3,604543,c129d68d2d367d2077c5d8d84e4df48bb93f8065f26303d7f2b0bcfb2cad6a24,
pilot_000117,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_010_glide_00137.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_010_glide_00137.png,data/train-00000-of-00014.parquet,68549,True,True,PNG,PNG,256,256,1.0,RGB,3,68549,f76d93aa5612f7e7a35e23ee6922f9fdb339fc264fba8795642d6a5ab70cdb98,
pilot_000118,data/raw/tiny-genimage/images/Real/n01491361_7790.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_7790.JPEG,data/train-00000-of-00014.parquet,70276,True,True,JPEG,JPEG,500,335,1.492537,RGB,3,70276,b6f971d98e1e32d8acca5da295e238f836910506820cb53309b93de47a732317,
pilot_000119,data/raw/tiny-genimage/images/Midjourney/105_midjourney_36.png,1,Midjourney,4,Tiny-GenImage,train,105_midjourney_36.png,data/train-00000-of-00014.parquet,1294989,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1294989,8a7559394e0d25724df3fb87871f854fb77a5a8052906ff97e89e8662eaca2c3,
pilot_000120,data/raw/tiny-genimage/images/Real/n01491361_14674.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_14674.JPEG,data/train-00000-of-00014.parquet,56455,True,True,JPEG,JPEG,500,332,1.506024,RGB,3,56455,5cd3e574990dacc33e2ac926346bc0a17b49d5e4d21c93028b0dbf6afd281694,
pilot_000121,data/raw/tiny-genimage/images/SD15/004_sdv5_00140.png,1,SD15,6,Tiny-GenImage,train,004_sdv5_00140.png,data/train-00000-of-00014.parquet,488999,True,True,PNG,PNG,512,512,1.0,RGB,3,488999,cf9bae62d20d4168eb7e70dae866e52a610b547d8ce133719c4f673dbe823eaa,
pilot_000122,data/raw/tiny-genimage/images/Real/n01484850_5013.JPEG,0,Real,0,Tiny-GenImage,train,n01484850_5013.JPEG,data/train-00000-of-00014.parquet,55073,True,True,JPEG,JPEG,500,334,1.497006,RGB,3,55073,d17bb76d1bdc3ae4fcb22780920b61a971a863305960e37e70f52c68eac3ecc6,
pilot_000123,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_005_vqdm_00180.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_005_vqdm_00180.png,data/train-00000-of-00014.parquet,79995,True,True,PNG,PNG,256,256,1.0,RGB,3,79995,8ddc18c8a31976cbe6071332fbaafd0fffcd4e8b02fc8f8f30de8559ee1207cf,
pilot_000124,data/raw/tiny-genimage/images/Real/n01498041_11149.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_11149.JPEG,data/train-00000-of-00014.parquet,203918,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,203918,7218638c54a45e470033befa59103ac7f83c7f1a6c816d174236a3d9a2b6f42e,
pilot_000125,data/raw/tiny-genimage/images/Wukong/103_wukong_image81.png,1,Wukong,8,Tiny-GenImage,train,103_wukong_image81.png,data/train-00000-of-00014.parquet,410918,True,True,PNG,PNG,512,512,1.0,RGB,3,410918,c9998a2d43aa8f962aeba89198d99736612715c203cbdfd0a880af272c3192b6,
pilot_000126,data/raw/tiny-genimage/images/Real/n01494475_11816.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_11816.JPEG,data/train-00000-of-00014.parquet,23617,True,True,JPEG,JPEG,600,400,1.5,RGB,3,23617,9ff618b17e39bc287d6fac3b73f1288a5343103bbb7184ea97ade730127531c4,
pilot_000127,data/raw/tiny-genimage/images/ADM/104_adm_28.PNG,1,ADM,1,Tiny-GenImage,train,104_adm_28.PNG,data/train-00000-of-00014.parquet,148970,True,True,PNG,PNG,256,256,1.0,RGBA,4,148970,1dc922ba5d572d0740b296bba15ea4d851f53c723dbcd5174d6062ab69dfa058,unexpected_mode:RGBA
pilot_000128,data/raw/tiny-genimage/images/Real/n01514668_14876.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_14876.JPEG,data/train-00000-of-00014.parquet,104611,True,True,JPEG,JPEG,500,335,1.492537,RGB,3,104611,fc9226be205949ecf876dbada8b6b51aab1802182f271674e990d493d29f968f,
pilot_000129,data/raw/tiny-genimage/images/BigGAN/006_biggan_00005.png,1,BigGAN,2,Tiny-GenImage,train,006_biggan_00005.png,data/train-00000-of-00014.parquet,20717,True,True,PNG,PNG,128,128,1.0,RGB,3,20717,99f629366315c7ac8d11c4db7d0c4d5a784b117dc2ef58186a835b33bcf78b7e,
pilot_000130,data/raw/tiny-genimage/images/Real/n01496331_14320.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_14320.JPEG,data/train-00000-of-00014.parquet,64723,True,True,JPEG,JPEG,400,265,1.509434,RGB,3,64723,f04c9151e5094014327ef1c9dc6a020feb7a7cad4643040c5dd6d62acd7b9d79,
pilot_000131,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_011_glide_00161.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_011_glide_00161.png,data/train-00000-of-00014.parquet,48943,True,True,PNG,PNG,256,256,1.0,RGB,3,48943,a46914df36282cbe3b0fbc1776ca03a0234b2b826918f0c36d6a1f3dbed4c853,
pilot_000132,data/raw/tiny-genimage/images/Real/n01491361_8375.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_8375.JPEG,data/train-00000-of-00014.parquet,214731,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,214731,682aff351dc3ae901590ecc766eaf374966ff34062d836b65416e2052390caed,
pilot_000133,data/raw/tiny-genimage/images/Midjourney/105_midjourney_83.png,1,Midjourney,4,Tiny-GenImage,train,105_midjourney_83.png,data/train-00000-of-00014.parquet,1967063,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1967063,a597e89a9ef28beed53d565968bc34ac580979813ed301c8d59e5242891e40c6,
pilot_000134,data/raw/tiny-genimage/images/Real/n01494475_4791.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_4791.JPEG,data/train-00000-of-00014.parquet,171076,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,171076,e79e8fde6e601803cf0cc4b292049482a01090e3947fbac896d249801e9b7185,
pilot_000135,data/raw/tiny-genimage/images/SD15/008_sdv5_00013.png,1,SD15,6,Tiny-GenImage,train,008_sdv5_00013.png,data/train-00000-of-00014.parquet,457719,True,True,PNG,PNG,512,512,1.0,RGB,3,457719,2c6bc6f9b0badcc3cc14745dee289dda2e2c8d7b207a37851f4b3235458809c7,
pilot_000136,data/raw/tiny-genimage/images/Real/n01484850_6538.JPEG,0,Real,0,Tiny-GenImage,train,n01484850_6538.JPEG,data/train-00000-of-00014.parquet,79594,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,79594,f10789571d4a85ca724306b9cd34ca246bd23e54be82b255af3b5b2cab349743,
pilot_000137,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_006_vqdm_00068.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_006_vqdm_00068.png,data/train-00000-of-00014.parquet,101252,True,True,PNG,PNG,256,256,1.0,RGB,3,101252,916c9c629a9c821e83b85cf3eec40570955c7e56899dad839fd7a4df08c38ee5,
pilot_000138,data/raw/tiny-genimage/images/Real/n01498041_2880.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_2880.JPEG,data/train-00000-of-00014.parquet,138961,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,138961,a62c9a0c7a1081bed78bb61a4216681a28dc912673644cb935dd2bd3f45af356,
pilot_000139,data/raw/tiny-genimage/images/Wukong/104_wukong_image192.png,1,Wukong,8,Tiny-GenImage,train,104_wukong_image192.png,data/train-00000-of-00014.parquet,503228,True,True,PNG,PNG,512,512,1.0,RGB,3,503228,be1430855b1cec2b97035cafc32cda85e0ac4358170dc29d160b163c6cacfaa0,
pilot_000140,data/raw/tiny-genimage/images/Real/n01494475_15684.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_15684.JPEG,data/train-00000-of-00014.parquet,176652,True,True,JPEG,JPEG,375,500,0.75,RGB,3,176652,1f323b0120230848c39450ecfd5d37b591aed788ab4bc623989b8a109c349d65,
pilot_000141,data/raw/tiny-genimage/images/ADM/104_adm_66.PNG,1,ADM,1,Tiny-GenImage,train,104_adm_66.PNG,data/train-00000-of-00014.parquet,157499,True,True,PNG,PNG,256,256,1.0,RGBA,4,157499,a6a29c251b8b4aa129a19704cfcb684caa690abf68a2f3b16b3a308d661ece76,unexpected_mode:RGBA
pilot_000142,data/raw/tiny-genimage/images/Real/n01514668_16603.JPEG,0,Real,0,Tiny-GenImage,train,n01514668_16603.JPEG,data/train-00000-of-00014.parquet,142584,True,True,JPEG,JPEG,375,500,0.75,RGB,3,142584,ca58ecbf426eff00cdd05babb95eb8f893f1a20e5b4e1be45d89d6e75bb4ff83,
pilot_000143,data/raw/tiny-genimage/images/BigGAN/006_biggan_00097.png,1,BigGAN,2,Tiny-GenImage,train,006_biggan_00097.png,data/train-00000-of-00014.parquet,33692,True,True,PNG,PNG,128,128,1.0,RGB,3,33692,0478d14c628b0e5c31d2bc354c8a41985734a584eea9b8c2a5d21728e1026bde,
pilot_000144,data/raw/tiny-genimage/images/Real/n01498041_12415.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_12415.JPEG,data/train-00000-of-00014.parquet,191647,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,191647,78030d1bd5e447866969c8c6be607ac0df31e49f25f12dc0a0651a94d287d02b,
pilot_000145,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_013_glide_00106.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_013_glide_00106.png,data/train-00000-of-00014.parquet,76005,True,True,PNG,PNG,256,256,1.0,RGB,3,76005,8145146cbeaecddcf36d076ac779d202e649a9b4b9fa9cb114b59538451f3cb7,
pilot_000146,data/raw/tiny-genimage/images/Real/n01494475_4835.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_4835.JPEG,data/train-00000-of-00014.parquet,74999,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,74999,6e8eae105d86f0314dafbf13138c6de24f323c685b3ef863d21000947debbaac,
pilot_000147,data/raw/tiny-genimage/images/Midjourney/107_midjourney_10.png,1,Midjourney,4,Tiny-GenImage,train,107_midjourney_10.png,data/train-00000-of-00014.parquet,1148940,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1148940,c1cc07c0bc089d169e741babaea9a3ee7f5fbb0459f60dd37e8351c2b183d669,
pilot_000148,data/raw/tiny-genimage/images/Real/n01496331_11990.JPEG,0,Real,0,Tiny-GenImage,train,n01496331_11990.JPEG,data/train-00000-of-00014.parquet,53900,True,True,JPEG,JPEG,320,262,1.221374,RGB,3,53900,289178975019258b1c785c91dae91e5eb8c44795cb8bea0bea37659017f37ba7,
pilot_000149,data/raw/tiny-genimage/images/SD15/008_sdv5_00031.png,1,SD15,6,Tiny-GenImage,train,008_sdv5_00031.png,data/train-00000-of-00014.parquet,439944,True,True,PNG,PNG,512,512,1.0,RGB,3,439944,a89a9d211174038e668f62d7a5b5351b1c063b889f22672388df60eb6bfcfc08,
pilot_000150,data/raw/tiny-genimage/images/Real/n01491361_12501.JPEG,0,Real,0,Tiny-GenImage,train,n01491361_12501.JPEG,data/train-00000-of-00014.parquet,104706,True,True,JPEG,JPEG,500,332,1.506024,RGB,3,104706,f6b4ad6f4eee0fa89086bb65dfa48aff9cea21a5eed81de8954c46aa2d22ee64,
pilot_000151,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_008_vqdm_00156.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_00_008_vqdm_00156.png,data/train-00000-of-00014.parquet,133184,True,True,PNG,PNG,256,256,1.0,RGB,3,133184,779b26f797ed2a1f5413486f590d75ff73808372db9bcea029430a786e67b072,
pilot_000152,data/raw/tiny-genimage/images/Real/n01498041_4821.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_4821.JPEG,data/train-00000-of-00014.parquet,104733,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,104733,e71ad71fad8b93239cc2ab139f69e17713382a6d03cf84277cc78113829d9e9c,
pilot_000153,data/raw/tiny-genimage/images/Wukong/105_wukong_image150.png,1,Wukong,8,Tiny-GenImage,train,105_wukong_image150.png,data/train-00000-of-00014.parquet,466746,True,True,PNG,PNG,512,512,1.0,RGB,3,466746,6bc60aab6a939f47637bd9c5f2f93d311b9626e09511e642aa3db4ce37589702,
pilot_000154,data/raw/tiny-genimage/images/Real/n01494475_3550.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_3550.JPEG,data/train-00000-of-00014.parquet,116992,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,116992,bacf621f13f747b908fd11051273896b94bb38306213983a224f7270d1c0346a,
pilot_000155,data/raw/tiny-genimage/images/ADM/105_adm_25.PNG,1,ADM,1,Tiny-GenImage,train,105_adm_25.PNG,data/train-00000-of-00014.parquet,127090,True,True,PNG,PNG,256,256,1.0,RGBA,4,127090,e387928da70e59adab0b22bb482fded14d5c4a3737dab777f859898221dfa061,unexpected_mode:RGBA
pilot_000156,data/raw/tiny-genimage/images/Real/n01514859_10534.JPEG,0,Real,0,Tiny-GenImage,train,n01514859_10534.JPEG,data/train-00000-of-00014.parquet,210974,True,True,JPEG,JPEG,375,500,0.75,RGB,3,210974,d44f44e11f0349896d370752f45b9e8f52546d87591137acfc79334a21848fcc,
pilot_000157,data/raw/tiny-genimage/images/BigGAN/006_biggan_00182.png,1,BigGAN,2,Tiny-GenImage,train,006_biggan_00182.png,data/train-00000-of-00014.parquet,11308,True,True,PNG,PNG,128,128,1.0,RGB,3,11308,ca4867dfb4a21e0b9dfacb886ab548aeca465f0547068c4738eb4ccc3fec050a,
pilot_000158,data/raw/tiny-genimage/images/Real/n01498041_16921.JPEG,0,Real,0,Tiny-GenImage,train,n01498041_16921.JPEG,data/train-00000-of-00014.parquet,144944,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,144944,a02255ae5255504508f844a8180dccb488e27fc11d15f8966f36195b188ad829,
pilot_000159,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_014_glide_00051.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_00_014_glide_00051.png,data/train-00000-of-00014.parquet,73753,True,True,PNG,PNG,256,256,1.0,RGB,3,73753,0c1fb5254cb8937373aedb6ce040dc3f23e0e6d389fdf224047cc80659869a63,
pilot_000160,data/raw/tiny-genimage/images/Real/n01494475_7323.JPEG,0,Real,0,Tiny-GenImage,train,n01494475_7323.JPEG,data/train-00000-of-00014.parquet,40377,True,True,JPEG,JPEG,602,400,1.505,RGB,3,40377,b0c93e72fa956369d3225e11b6cbf5e9ce488a10f955ced702630c4d3d8269af,
pilot_000161,data/raw/tiny-genimage/images/Midjourney/107_midjourney_175.png,1,Midjourney,4,Tiny-GenImage,train,107_midjourney_175.png,data/train-00000-of-00014.parquet,1472338,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1472338,b6a699c68d3df62cae4c041850e730c6b8de2858a3805d8cbffb20f7dfadbe86,
