image_id,path,label,generator,original_filename,exact_sha256,phash,dhash,filename_imagenet_synset,filename_leading_index,filename_parse_note
pilot_000086,data/raw/tiny-genimage/images/Real/n01494475_20271.JPEG,0,Real,n01494475_20271.JPEG,7abc864c6aeb76c6bdcce5a0229fd1cd9eab4816e2a7f4a60824672561585855,91b16c6e93992d66,b8b8f2d8c860e0f8,n01494475,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000087,data/raw/tiny-genimage/images/BigGAN/004_biggan_00054.png,1,BigGAN,004_biggan_00054.png,0d8066379f0f1464081daff04a291f6f41a63a5b9d768790171c5c62dfc6e8b9,f5f1080ef3f1083e,80c0100804a820a0,,4,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000088,data/raw/tiny-genimage/images/Real/n01491361_11353.JPEG,0,Real,n01491361_11353.JPEG,6aa248b85ffabe43e671bfc905e5813711dd785f6e461a8cd19875697a47c082,aa55d42ba34e9d23,00000fcfcf7f456c,n01491361,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000089,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_007_glide_00011.png,1,GLIDE,GLIDE_1000_200_00_007_glide_00011.png,4b3ba7c652700c8ff84cf57c6463c9488dca6a7b12b6ebadecda50bf333d26cb,f3b99ee629c9a210,a6585adace4ea839,,7,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000090,data/raw/tiny-genimage/images/Real/n01443537_24543.JPEG,0,Real,n01443537_24543.JPEG,17b0e001cb33b5402ccf7853e4bd74c3baef654f0ac6e05a49fe193b06410691,995926569972acd9,b892b3b9b3b1a8b2,n01443537,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000091,data/raw/tiny-genimage/images/Midjourney/104_midjourney_113.png,1,Midjourney,104_midjourney_113.png,fcbebdb823453e55b66a0887f0a8eb0c9a988fe95c953589dc7a90de0a91aaad,9e48366793395936,8a2131f068e21e1c,,104,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000092,data/raw/tiny-genimage/images/Real/n01484850_24749.JPEG,0,Real,n01484850_24749.JPEG,009a25f9a756eb92ae3427ba37c1bbb73f1947fdaacc2175b14d90789b98c2b2,dba5f824cf613ac0,5e3018cb600d8838,n01484850,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000093,data/raw/tiny-genimage/images/SD15/003_sdv5_00084.png,1,SD15,003_sdv5_00084.png,92b347c8101552269eaa066202f3077051aef4c927d7bd123aa3303922059d26,ea3685d9c2cb6534,e06c0e01a5a38303,,3,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000094,data/raw/tiny-genimage/images/Real/n01484850_1948.JPEG,0,Real,n01484850_1948.JPEG,966ea9b956e0721f06295ea40c0497ee3e864d21158d8ac7f877a0624433a37d,ce8c317366c6f838,6c32a262e2d2c9cd,n01484850,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000095,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_004_vqdm_00188.png,1,VQDM,VQDM_1000_200_00_004_vqdm_00188.png,154d5659bb17314b38b31dcc969e27203bedb3d88df5bb091d3c1f2d97b8a205,89d696696b94b962,fff5f9e383d3f7fd,,4,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000096,data/raw/tiny-genimage/images/Real/n01496331_15695.JPEG,0,Real,n01496331_15695.JPEG,1c04bff9f337a7d3e617a1886eac8d071f24a0413f47bf5565282a54e0bcc150,d5e5899a9e0943e6,f28282042cd89ae4,n01496331,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000097,data/raw/tiny-genimage/images/Wukong/102_wukong_image93.png,1,Wukong,102_wukong_image93.png,00b255612a68d15c25b4cb4307a682aad4ce4647e237f3b2b76deb4eb79d730f,fe88c117c37c9661,509b3733792d070b,,102,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000098,data/raw/tiny-genimage/images/Real/n01491361_2993.JPEG,0,Real,n01491361_2993.JPEG,5a4a90c3a6037dd9d1a8673d8b5efb89a0971babcb64f5108997cd74d7ec32df,ee65da9538c14d34,000407873766ad29,n01491361,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000099,data/raw/tiny-genimage/images/ADM/103_adm_187.PNG,1,ADM,103_adm_187.PNG,b2f88c69bc9db30bae01da776460638b88ece368f91394549a3034710e6e1b85,881d975ee8633794,f9f8fe93a071c9f8,,103,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000100,data/raw/tiny-genimage/images/Real/n01498041_1932.JPEG,0,Real,n01498041_1932.JPEG,832d81415c633ee18af46cf20dbe74eb8a080992c9c2e6cd80cacb83602f045d,fbd0c46a9f358360,60c8dc5c1f0f0f07,n01498041,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000101,data/raw/tiny-genimage/images/BigGAN/004_biggan_00068.png,1,BigGAN,004_biggan_00068.png,ea9552abc78cbda2ab1f0165a53cb0c2289ce58fd720aac5a75b8985f34218bb,d2d419eb6acd9530,e0e0f0e18dc8c0c0,,4,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000102,data/raw/tiny-genimage/images/Real/n01494475_19044.JPEG,0,Real,n01494475_19044.JPEG,a1a74c02e1a7502add48e1548df6a1e64108d34f88b796a44fe229cb79d7255d,966472cf59b39254,84848cbe6268ec9c,n01494475,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000103,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_009_glide_00072.png,1,GLIDE,GLIDE_1000_200_00_009_glide_00072.png,a5aa87a7dd9170c46df48763abb0d71c8292d99fbbc3335ae46e9eb342a5f883,e71b8ca5e36b2a22,58e6998b8747a7e7,,9,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000104,data/raw/tiny-genimage/images/Real/n01491361_3057.JPEG,0,Real,n01491361_3057.JPEG,baaa63e561e792aaae78633df98db1f7c26c91c4f9416ccc8a48038f91e814a4,d481d4df1529ea96,e0ccaddafca920a0,n01491361,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000105,data/raw/tiny-genimage/images/Midjourney/104_midjourney_49.png,1,Midjourney,104_midjourney_49.png,a19e4364cb39b421a2febb7342f0f8cef2366e2d7c10d626439d102f20e49396,f864cc5e98999e83,36961e9a392818b8,,104,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000106,data/raw/tiny-genimage/images/Real/n01484850_4416.JPEG,0,Real,n01484850_4416.JPEG,28896ad136b2a1ee9641cf2120801d142811f4f22382b571a3efb6de396898ac,86b061ce3a9bc6f4,f6f4dcf864e4d8fc,n01484850,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000107,data/raw/tiny-genimage/images/SD15/004_sdv5_00066.png,1,SD15,004_sdv5_00066.png,67ae308a13998550b09fc24f6286ddef794943a715a0142600efc1e296675fd5,d2c76291df4827b4,e0ccecf1f48e95cd,,4,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000108,data/raw/tiny-genimage/images/Real/n01484850_21180.JPEG,0,Real,n01484850_21180.JPEG,4bfd739864633c4ced9ae7f33968dfe3e1081103b82fbeafcd41c83a99110dae,e1859effc10f3c01,868e07c180090b83,n01484850,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000109,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_005_vqdm_00052.png,1,VQDM,VQDM_1000_200_00_005_vqdm_00052.png,ec92113871c1388bc88f66d6e31e25c4acbb8dd19b07a3b7683778442a9df8b3,d0ec28d2e5ed52d4,b3114cceccd8787a,,5,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000110,data/raw/tiny-genimage/images/Real/n01496331_7068.JPEG,0,Real,n01496331_7068.JPEG,895838647bb05c5869dd43c0637527d0f953c986bb3683a29e64998679f299da,abd42d2ad236e998,aff6fc9c99030f17,n01496331,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000111,data/raw/tiny-genimage/images/Wukong/103_wukong_image13.png,1,Wukong,103_wukong_image13.png,50807aeea4414d543430ba2ab3484a47246b4ef30182ce15d2506cfe330fee89,bb547e6bc0959522,840f7ef0815b533f,,103,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000112,data/raw/tiny-genimage/images/Real/n01491361_7654.JPEG,0,Real,n01491361_7654.JPEG,f127b0e94edd210b6344117f4d6ffa779d697c2368d08d1513eea5d89802b973,f7d80827969c1967,1004000004000000,n01491361,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000113,data/raw/tiny-genimage/images/ADM/103_adm_48.PNG,1,ADM,103_adm_48.PNG,e1b37970f49b9130f57ae893712474e81feabca67efa96efdd4491322e2edc72,c03d5a6b27946e33,eae6ffa60fc1d0f1,,103,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000114,data/raw/tiny-genimage/images/Real/n01498041_2018.JPEG,0,Real,n01498041_2018.JPEG,edcc233aa6a90e2fb43bf48d8cc01543858a72a3842e329fef15f222e5907d70,cf70704bb58c5971,910db0666af1e3ca,n01498041,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000115,data/raw/tiny-genimage/images/BigGAN/005_biggan_00086.png,1,BigGAN,005_biggan_00086.png,175018ea2d8cef235a696974c9f34d30c3af890857b25479037a98939acd037d,cdb29649a71e70e1,c0c0864282932266,,5,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000116,data/raw/tiny-genimage/images/Real/n01494475_433.JPEG,0,Real,n01494475_433.JPEG,c129d68d2d367d2077c5d8d84e4df48bb93f8065f26303d7f2b0bcfb2cad6a24,c5ca3808fc2de0df,a1c0c04c82822a0e,n01494475,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000117,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_010_glide_00137.png,1,GLIDE,GLIDE_1000_200_00_010_glide_00137.png,f76d93aa5612f7e7a35e23ee6922f9fdb339fc264fba8795642d6a5ab70cdb98,faa9c56124d66339,cb3b292d9dc9ad25,,10,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000118,data/raw/tiny-genimage/images/Real/n01491361_7790.JPEG,0,Real,n01491361_7790.JPEG,b6f971d98e1e32d8acca5da295e238f836910506820cb53309b93de47a732317,d44899e4ce38e78e,f0f0d4a4ec4cba28,n01491361,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000119,data/raw/tiny-genimage/images/Midjourney/105_midjourney_36.png,1,Midjourney,105_midjourney_36.png,8a7559394e0d25724df3fb87871f854fb77a5a8052906ff97e89e8662eaca2c3,f585037294b753d2,d2c2e22614152eb8,,105,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000120,data/raw/tiny-genimage/images/Real/n01491361_14674.JPEG,0,Real,n01491361_14674.JPEG,5cd3e574990dacc33e2ac926346bc0a17b49d5e4d21c93028b0dbf6afd281694,8787da3834ef8a4c,6d626367eef96060,n01491361,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000121,data/raw/tiny-genimage/images/SD15/004_sdv5_00140.png,1,SD15,004_sdv5_00140.png,cf9bae62d20d4168eb7e70dae866e52a610b547d8ce133719c4f673dbe823eaa,924b643d9acc6673,b048c4f038e4d064,,4,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000122,data/raw/tiny-genimage/images/Real/n01484850_5013.JPEG,0,Real,n01484850_5013.JPEG,d17bb76d1bdc3ae4fcb22780920b61a971a863305960e37e70f52c68eac3ecc6,8c8c6c59d933378d,f3a7effbf36f5fbf,n01484850,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000123,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_005_vqdm_00180.png,1,VQDM,VQDM_1000_200_00_005_vqdm_00180.png,8ddc18c8a31976cbe6071332fbaafd0fffcd4e8b02fc8f8f30de8559ee1207cf,904a6e3f95534fa8,d0a0f0f8f8f8c8a0,,5,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000124,data/raw/tiny-genimage/images/Real/n01498041_11149.JPEG,0,Real,n01498041_11149.JPEG,7218638c54a45e470033befa59103ac7f83c7f1a6c816d174236a3d9a2b6f42e,84e0571e338756ee,e49485cf2e2c64e8,n01498041,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000125,data/raw/tiny-genimage/images/Wukong/103_wukong_image81.png,1,Wukong,103_wukong_image81.png,c9998a2d43aa8f962aeba89198d99736612715c203cbdfd0a880af272c3192b6,cfc8a8971fe8860b,7303835260649997,,103,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000126,data/raw/tiny-genimage/images/Real/n01494475_11816.JPEG,0,Real,n01494475_11816.JPEG,9ff618b17e39bc287d6fac3b73f1288a5343103bbb7184ea97ade730127531c4,81bd25ce3393cc6c,e2e0f298e2f1e8c2,n01494475,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000127,data/raw/tiny-genimage/images/ADM/104_adm_28.PNG,1,ADM,104_adm_28.PNG,1dc922ba5d572d0740b296bba15ea4d851f53c723dbcd5174d6062ab69dfa058,f0985b25cc3eb269,b8988ca787cc0f96,,104,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000128,data/raw/tiny-genimage/images/Real/n01514668_14876.JPEG,0,Real,n01514668_14876.JPEG,fc9226be205949ecf876dbada8b6b51aab1802182f271674e990d493d29f968f,936e6836e693d8c8,7c73705c7c785858,n01514668,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000129,data/raw/tiny-genimage/images/BigGAN/006_biggan_00005.png,1,BigGAN,006_biggan_00005.png,99f629366315c7ac8d11c4db7d0c4d5a784b117dc2ef58186a835b33bcf78b7e,81d235da7e9714b4,e8d8f8e1a9e8caca,,6,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000130,data/raw/tiny-genimage/images/Real/n01496331_14320.JPEG,0,Real,n01496331_14320.JPEG,f04c9151e5094014327ef1c9dc6a020feb7a7cad4643040c5dd6d62acd7b9d79,8195c265799e6771,f0f0f8b29ac6f1f9,n01496331,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000131,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_011_glide_00161.png,1,GLIDE,GLIDE_1000_200_00_011_glide_00161.png,a46914df36282cbe3b0fbc1776ca03a0234b2b826918f0c36d6a1f3dbed4c853,b6c6cb98f0079c71,9ac5458e9c3f5b8f,,11,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000132,data/raw/tiny-genimage/images/Real/n01491361_8375.JPEG,0,Real,n01491361_8375.JPEG,682aff351dc3ae901590ecc766eaf374966ff34062d836b65416e2052390caed,b585c6b839c5d638,f0f46c1a1e1c0e34,n01491361,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000133,data/raw/tiny-genimage/images/Midjourney/105_midjourney_83.png,1,Midjourney,105_midjourney_83.png,a597e89a9ef28beed53d565968bc34ac580979813ed301c8d59e5242891e40c6,c01c7fa7b9c016c7,b672e4938accc206,,105,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000134,data/raw/tiny-genimage/images/Real/n01494475_4791.JPEG,0,Real,n01494475_4791.JPEG,e79e8fde6e601803cf0cc4b292049482a01090e3947fbac896d249801e9b7185,96ec932d9ae443b4,f878c8e4f2eabef8,n01494475,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000135,data/raw/tiny-genimage/images/SD15/008_sdv5_00013.png,1,SD15,008_sdv5_00013.png,2c6bc6f9b0badcc3cc14745dee289dda2e2c8d7b207a37851f4b3235458809c7,9b1b646cb25968b6,ed7a185b6ca3a0c4,,8,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000136,data/raw/tiny-genimage/images/Real/n01484850_6538.JPEG,0,Real,n01484850_6538.JPEG,f10789571d4a85ca724306b9cd34ca246bd23e54be82b255af3b5b2cab349743,c99c66c771d93930,2964f0f0f850c1c1,n01484850,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000137,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_006_vqdm_00068.png,1,VQDM,VQDM_1000_200_00_006_vqdm_00068.png,916c9c629a9c821e83b85cf3eec40570955c7e56899dad839fd7a4df08c38ee5,d1510e2e35b11f5e,c680109c86c1d0c8,,6,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000138,data/raw/tiny-genimage/images/Real/n01498041_2880.JPEG,0,Real,n01498041_2880.JPEG,a62c9a0c7a1081bed78bb61a4216681a28dc912673644cb935dd2bd3f45af356,f5c9817f0cf40b91,9090d80e370b0ec6,n01498041,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000139,data/raw/tiny-genimage/images/Wukong/104_wukong_image192.png,1,Wukong,104_wukong_image192.png,be1430855b1cec2b97035cafc32cda85e0ac4358170dc29d160b163c6cacfaa0,933d2c83f4f8c30d,ec58989cc9c9d9a6,,104,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000140,data/raw/tiny-genimage/images/Real/n01494475_15684.JPEG,0,Real,n01494475_15684.JPEG,1f323b0120230848c39450ecfd5d37b591aed788ab4bc623989b8a109c349d65,b38c12cf5cb34c33,f8fee5cdddc9c888,n01494475,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000141,data/raw/tiny-genimage/images/ADM/104_adm_66.PNG,1,ADM,104_adm_66.PNG,a6a29c251b8b4aa129a19704cfcb684caa690abf68a2f3b16b3a308d661ece76,c3093e3f53a453e8,5af2c0c8d0d0aee8,,104,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000142,data/raw/tiny-genimage/images/Real/n01514668_16603.JPEG,0,Real,n01514668_16603.JPEG,ca58ecbf426eff00cdd05babb95eb8f893f1a20e5b4e1be45d89d6e75bb4ff83,cec2334cc961b3b3,61e9ecf261272e0e,n01514668,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000143,data/raw/tiny-genimage/images/BigGAN/006_biggan_00097.png,1,BigGAN,006_biggan_00097.png,0478d14c628b0e5c31d2bc354c8a41985734a584eea9b8c2a5d21728e1026bde,a3429c316b5767b4,c8b3cf8f871f3e23,,6,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000144,data/raw/tiny-genimage/images/Real/n01498041_12415.JPEG,0,Real,n01498041_12415.JPEG,78030d1bd5e447866969c8c6be607ac0df31e49f25f12dc0a0651a94d287d02b,a96a956792659a66,63e7e74f0f4f2e3e,n01498041,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000145,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_013_glide_00106.png,1,GLIDE,GLIDE_1000_200_00_013_glide_00106.png,8145146cbeaecddcf36d076ac779d202e649a9b4b9fa9cb114b59538451f3cb7,b8695bc632768c4e,dbdb929e37b6bcbd,,13,"Integer token parsed from GLIDE/VQDM filename pattern; uncertain class index, not an official source ID."
pilot_000146,data/raw/tiny-genimage/images/Real/n01494475_4835.JPEG,0,Real,n01494475_4835.JPEG,6e8eae105d86f0314dafbf13138c6de24f323c685b3ef863d21000947debbaac,a5f0c0a727cadcc9,c69697ff5edeffff,n01494475,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000147,data/raw/tiny-genimage/images/Midjourney/107_midjourney_10.png,1,Midjourney,107_midjourney_10.png,c1cc07c0bc089d169e741babaea9a3ee7f5fbb0459f60dd37e8351c2b183d669,f9eb54144ea65968,000c134733380c12,,107,Leading integer parsed from original filename; may be a class index but is not an official source ID.
pilot_000148,data/raw/tiny-genimage/images/Real/n01496331_11990.JPEG,0,Real,n01496331_11990.JPEG,289178975019258b1c785c91dae91e5eb8c44795cb8bea0bea37659017f37ba7,e37c8167dc374710,8683082d05c7df90,n01496331,,ImageNet-style synset parsed from original filename; not an official dataset field.
pilot_000149,data/raw/tiny-genimage/images/SD15/008_sdv5_00031.png,1,SD15,008_sdv5_00031.png,a89a9d211174038e668f62d7a5b5351b1c063b889f22672388df60eb6bfcfc08,8e6a3199f2de09b1,19666765f472783e,,8,Leading integer parsed from original filename; may be a class index but is not an official source ID.
