source_image_id,source_path,split,label,true_label,generator,condition,severity,output_path,output_format,width,height,display_canvas_size,display_image_size,jpeg_quality,jpeg_subsampling,canvas_rgb,final_resize_method
pilot_000815,data/processed/controlled_v1/images/BigGAN/pilot_000815.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000815.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000817,data/processed/controlled_v1/images/GLIDE/pilot_000817.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000817.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000818,data/processed/controlled_v1/images/Real/pilot_000818.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000818.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000821,data/processed/controlled_v1/images/SD15/pilot_000821.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000821.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000827,data/processed/controlled_v1/images/ADM/pilot_000827.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000827.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000829,data/processed/controlled_v1/images/BigGAN/pilot_000829.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000829.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000831,data/processed/controlled_v1/images/GLIDE/pilot_000831.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000831.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000835,data/processed/controlled_v1/images/SD15/pilot_000835.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000835.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000848,data/processed/controlled_v1/images/Real/pilot_000848.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000848.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000880,data/processed/controlled_v1/images/Real/pilot_000880.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000880.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000892,data/processed/controlled_v1/images/Real/pilot_000892.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000892.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000916,data/processed/controlled_v1/images/Real/pilot_000916.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000916.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000934,data/processed/controlled_v1/images/Real/pilot_000934.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000934.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000995,data/processed/controlled_v1/images/ADM/pilot_000995.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000995.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000997,data/processed/controlled_v1/images/BigGAN/pilot_000997.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000997.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_000999,data/processed/controlled_v1/images/GLIDE/pilot_000999.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_000999.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001003,data/processed/controlled_v1/images/SD15/pilot_001003.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001003.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001006,data/processed/controlled_v1/images/Real/pilot_001006.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001006.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001009,data/processed/controlled_v1/images/ADM/pilot_001009.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001009.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001011,data/processed/controlled_v1/images/BigGAN/pilot_001011.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001011.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001013,data/processed/controlled_v1/images/GLIDE/pilot_001013.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001013.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001017,data/processed/controlled_v1/images/SD15/pilot_001017.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001017.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001046,data/processed/controlled_v1/images/Real/pilot_001046.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001046.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001050,data/processed/controlled_v1/images/Real/pilot_001050.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001050.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001062,data/processed/controlled_v1/images/Real/pilot_001062.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001062.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001066,data/processed/controlled_v1/images/Real/pilot_001066.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001066.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001072,data/processed/controlled_v1/images/Real/pilot_001072.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001072.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001082,data/processed/controlled_v1/images/Real/pilot_001082.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001082.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001084,data/processed/controlled_v1/images/Real/pilot_001084.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001084.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001090,data/processed/controlled_v1/images/Real/pilot_001090.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001090.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001094,data/processed/controlled_v1/images/Real/pilot_001094.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001094.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001098,data/processed/controlled_v1/images/Real/pilot_001098.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001098.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001116,data/processed/controlled_v1/images/Real/pilot_001116.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001116.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001121,data/processed/controlled_v1/images/ADM/pilot_001121.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001121.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001123,data/processed/controlled_v1/images/BigGAN/pilot_001123.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001123.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001125,data/processed/controlled_v1/images/GLIDE/pilot_001125.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001125.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001129,data/processed/controlled_v1/images/SD15/pilot_001129.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001129.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001142,data/processed/controlled_v1/images/Real/pilot_001142.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001142.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001146,data/processed/controlled_v1/images/Real/pilot_001146.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001146.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001163,data/processed/controlled_v1/images/ADM/pilot_001163.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001163.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001165,data/processed/controlled_v1/images/BigGAN/pilot_001165.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001165.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001167,data/processed/controlled_v1/images/GLIDE/pilot_001167.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001167.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001171,data/processed/controlled_v1/images/SD15/pilot_001171.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001171.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001188,data/processed/controlled_v1/images/Real/pilot_001188.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001188.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001206,data/processed/controlled_v1/images/Real/pilot_001206.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001206.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001210,data/processed/controlled_v1/images/Real/pilot_001210.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001210.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001219,data/processed/controlled_v1/images/ADM/pilot_001219.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001219.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001221,data/processed/controlled_v1/images/BigGAN/pilot_001221.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001221.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001223,data/processed/controlled_v1/images/GLIDE/pilot_001223.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001223.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001227,data/processed/controlled_v1/images/SD15/pilot_001227.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001227.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001233,data/processed/controlled_v1/images/ADM/pilot_001233.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001233.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001235,data/processed/controlled_v1/images/BigGAN/pilot_001235.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001235.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001237,data/processed/controlled_v1/images/GLIDE/pilot_001237.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001237.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001241,data/processed/controlled_v1/images/SD15/pilot_001241.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001241.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001244,data/processed/controlled_v1/images/Real/pilot_001244.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001244.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001247,data/processed/controlled_v1/images/ADM/pilot_001247.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001247.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001248,data/processed/controlled_v1/images/Real/pilot_001248.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001248.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001249,data/processed/controlled_v1/images/BigGAN/pilot_001249.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001249.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001251,data/processed/controlled_v1/images/GLIDE/pilot_001251.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001251.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001255,data/processed/controlled_v1/images/SD15/pilot_001255.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001255.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001275,data/processed/controlled_v1/images/ADM/pilot_001275.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001275.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001276,data/processed/controlled_v1/images/Real/pilot_001276.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001276.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001277,data/processed/controlled_v1/images/BigGAN/pilot_001277.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001277.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001279,data/processed/controlled_v1/images/GLIDE/pilot_001279.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001279.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001283,data/processed/controlled_v1/images/SD15/pilot_001283.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001283.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001288,data/processed/controlled_v1/images/Real/pilot_001288.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001288.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001298,data/processed/controlled_v1/images/Real/pilot_001298.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001298.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001322,data/processed/controlled_v1/images/Real/pilot_001322.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001322.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001330,data/processed/controlled_v1/images/Real/pilot_001330.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001330.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001332,data/processed/controlled_v1/images/Real/pilot_001332.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001332.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001344,data/processed/controlled_v1/images/Real/pilot_001344.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001344.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001382,data/processed/controlled_v1/images/Real/pilot_001382.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001382.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001387,data/processed/controlled_v1/images/ADM/pilot_001387.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001387.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001389,data/processed/controlled_v1/images/BigGAN/pilot_001389.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001389.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001391,data/processed/controlled_v1/images/GLIDE/pilot_001391.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001391.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001395,data/processed/controlled_v1/images/SD15/pilot_001395.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001395.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001428,data/processed/controlled_v1/images/Real/pilot_001428.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001428.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001429,data/processed/controlled_v1/images/ADM/pilot_001429.jpg,known_test,1,1,ADM,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001429.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001431,data/processed/controlled_v1/images/BigGAN/pilot_001431.jpg,known_test,1,1,BigGAN,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001431.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001433,data/processed/controlled_v1/images/GLIDE/pilot_001433.jpg,known_test,1,1,GLIDE,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001433.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001436,data/processed/controlled_v1/images/Real/pilot_001436.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001436.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001437,data/processed/controlled_v1/images/SD15/pilot_001437.jpg,known_test,1,1,SD15,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001437.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
pilot_001446,data/processed/controlled_v1/images/Real/pilot_001446.jpg,known_test,0,0,Real,screenshot_mild,mild,data/processed/screenshot_v1/known_test/screenshot_mild/pilot_001446.png,PNG,224,224,512,448,85,0,"[32, 32, 32]",LANCZOS
