image_id,binary_label,source_dataset,real_domain,generator_id,prompt_group,embedding_row,fold_1_role,fold_2_role,fold_3_role,fold_4_role,path
EXT_REAL_0142,0,COCO,COCO,real::COCO,,141,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0142_380913.jpg
EXT_REAL_0143,0,COCO,COCO,real::COCO,,142,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0143_233727.jpg
EXT_REAL_0144,0,COCO,COCO,real::COCO,,143,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0144_153782.jpg
EXT_REAL_0145,0,COCO,COCO,real::COCO,,144,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0145_126137.jpg
EXT_REAL_0146,0,COCO,COCO,real::COCO,,145,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0146_509656.jpg
EXT_REAL_0147,0,COCO,COCO,real::COCO,,146,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0147_565624.jpg
EXT_REAL_0148,0,COCO,COCO,real::COCO,,147,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0148_148707.jpg
EXT_REAL_0149,0,COCO,COCO,real::COCO,,148,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0149_370208.jpg
EXT_REAL_0150,0,COCO,COCO,real::COCO,,149,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0150_396580.jpg
EXT_REAL_0151,0,COCO,COCO,real::COCO,,150,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0151_47769.jpg
EXT_REAL_0152,0,COCO,COCO,real::COCO,,151,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0152_167353.jpg
EXT_REAL_0153,0,COCO,COCO,real::COCO,,152,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0153_293804.jpg
EXT_REAL_0154,0,COCO,COCO,real::COCO,,153,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0154_430973.jpg
EXT_REAL_0155,0,COCO,COCO,real::COCO,,154,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0155_480275.jpg
EXT_REAL_0156,0,COCO,COCO,real::COCO,,155,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0156_217425.jpg
EXT_REAL_0157,0,COCO,COCO,real::COCO,,156,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0157_256916.jpg
EXT_REAL_0158,0,COCO,COCO,real::COCO,,157,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0158_275058.jpg
EXT_REAL_0159,0,COCO,COCO,real::COCO,,158,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0159_468124.jpg
EXT_REAL_0160,0,COCO,COCO,real::COCO,,159,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0160_361621.jpg
EXT_REAL_0161,0,COCO,COCO,real::COCO,,160,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0161_136915.jpg
EXT_REAL_0162,0,COCO,COCO,real::COCO,,161,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0162_351530.jpg
EXT_REAL_0163,0,COCO,COCO,real::COCO,,162,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0163_100238.jpg
EXT_REAL_0164,0,COCO,COCO,real::COCO,,163,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0164_151820.jpg
EXT_REAL_0165,0,COCO,COCO,real::COCO,,164,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0165_5037.jpg
EXT_REAL_0166,0,COCO,COCO,real::COCO,,165,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0166_169169.jpg
EXT_REAL_0167,0,COCO,COCO,real::COCO,,166,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0167_426836.jpg
EXT_REAL_0168,0,COCO,COCO,real::COCO,,167,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0168_92839.jpg
EXT_REAL_0169,0,COCO,COCO,real::COCO,,168,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0169_246968.jpg
EXT_REAL_0170,0,COCO,COCO,real::COCO,,169,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0170_308328.jpg
EXT_REAL_0171,0,COCO,COCO,real::COCO,,170,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0171_198510.jpg
EXT_REAL_0172,0,COCO,COCO,real::COCO,,171,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0172_51598.jpg
EXT_REAL_0173,0,COCO,COCO,real::COCO,,172,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0173_522940.jpg
EXT_REAL_0174,0,COCO,COCO,real::COCO,,173,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0174_313182.jpg
EXT_REAL_0175,0,COCO,COCO,real::COCO,,174,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0175_571943.jpg
EXT_REAL_0176,0,COCO,COCO,real::COCO,,175,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0176_426203.jpg
EXT_REAL_0177,0,COCO,COCO,real::COCO,,176,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0177_140840.jpg
EXT_REAL_0178,0,COCO,COCO,real::COCO,,177,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0178_577862.jpg
EXT_REAL_0179,0,COCO,COCO,real::COCO,,178,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0179_531135.jpg
EXT_REAL_0180,0,COCO,COCO,real::COCO,,179,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0180_425925.jpg
EXT_REAL_0181,0,COCO,COCO,real::COCO,,180,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0181_345252.jpg
EXT_REAL_0182,0,COCO,COCO,real::COCO,,181,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0182_42528.jpg
EXT_REAL_0183,0,COCO,COCO,real::COCO,,182,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0183_580757.jpg
EXT_REAL_0184,0,COCO,COCO,real::COCO,,183,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0184_65736.jpg
EXT_REAL_0185,0,COCO,COCO,real::COCO,,184,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0185_388846.jpg
EXT_REAL_0186,0,COCO,COCO,real::COCO,,185,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0186_117197.jpg
EXT_REAL_0187,0,COCO,COCO,real::COCO,,186,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0187_543043.jpg
EXT_REAL_0188,0,COCO,COCO,real::COCO,,187,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0188_60507.jpg
EXT_REAL_0189,0,COCO,COCO,real::COCO,,188,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0189_60835.jpg
EXT_REAL_0190,0,COCO,COCO,real::COCO,,189,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0190_133567.jpg
EXT_REAL_0191,0,COCO,COCO,real::COCO,,190,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0191_223130.jpg
EXT_REAL_0192,0,COCO,COCO,real::COCO,,191,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0192_172330.jpg
EXT_REAL_0193,0,COCO,COCO,real::COCO,,192,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0193_77595.jpg
EXT_REAL_0194,0,COCO,COCO,real::COCO,,193,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0194_194724.jpg
EXT_REAL_0195,0,COCO,COCO,real::COCO,,194,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0195_161879.jpg
EXT_REAL_0196,0,COCO,COCO,real::COCO,,195,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0196_333745.jpg
EXT_REAL_0197,0,COCO,COCO,real::COCO,,196,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0197_213816.jpg
EXT_REAL_0198,0,COCO,COCO,real::COCO,,197,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0198_374551.jpg
EXT_REAL_0199,0,COCO,COCO,real::COCO,,198,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0199_364297.jpg
EXT_REAL_0200,0,COCO,COCO,real::COCO,,199,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0200_352684.jpg
EXT_REAL_0201,0,COCO,COCO,real::COCO,,200,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0201_347693.jpg
EXT_REAL_0202,0,COCO,COCO,real::COCO,,201,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0202_41888.jpg
EXT_REAL_0203,0,COCO,COCO,real::COCO,,202,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0203_297084.jpg
EXT_REAL_0204,0,COCO,COCO,real::COCO,,203,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0204_136334.jpg
EXT_REAL_0205,0,COCO,COCO,real::COCO,,204,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0205_229111.jpg
EXT_REAL_0206,0,COCO,COCO,real::COCO,,205,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0206_488710.jpg
EXT_REAL_0207,0,COCO,COCO,real::COCO,,206,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0207_275392.jpg
EXT_REAL_0208,0,COCO,COCO,real::COCO,,207,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0208_419096.jpg
EXT_REAL_0209,0,COCO,COCO,real::COCO,,208,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0209_163611.jpg
EXT_REAL_0210,0,COCO,COCO,real::COCO,,209,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0210_183391.jpg
EXT_REAL_0211,0,COCO,COCO,real::COCO,,210,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0211_399560.jpg
EXT_REAL_0212,0,COCO,COCO,real::COCO,,211,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0212_89761.jpg
EXT_REAL_0213,0,COCO,COCO,real::COCO,,212,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0213_194940.jpg
EXT_REAL_0214,0,COCO,COCO,real::COCO,,213,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0214_131138.jpg
EXT_REAL_0215,0,COCO,COCO,real::COCO,,214,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0215_561958.jpg
EXT_REAL_0216,0,COCO,COCO,real::COCO,,215,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0216_272148.jpg
EXT_REAL_0217,0,COCO,COCO,real::COCO,,216,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0217_562229.jpg
EXT_REAL_0218,0,COCO,COCO,real::COCO,,217,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0218_494869.jpg
EXT_REAL_0219,0,COCO,COCO,real::COCO,,218,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0219_275727.jpg
EXT_REAL_0220,0,COCO,COCO,real::COCO,,219,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0220_267903.jpg
EXT_REAL_0221,0,COCO,COCO,real::COCO,,220,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0221_98853.jpg
EXT_REAL_0222,0,COCO,COCO,real::COCO,,221,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0222_176901.jpg
EXT_REAL_0223,0,COCO,COCO,real::COCO,,222,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0223_17714.jpg
EXT_REAL_0224,0,COCO,COCO,real::COCO,,223,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0224_560279.jpg
EXT_REAL_0225,0,COCO,COCO,real::COCO,,224,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0225_342397.jpg
EXT_REAL_0226,0,COCO,COCO,real::COCO,,225,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0226_412286.jpg
EXT_REAL_0227,0,COCO,COCO,real::COCO,,226,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0227_521540.jpg
EXT_REAL_0228,0,COCO,COCO,real::COCO,,227,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0228_221281.jpg
EXT_REAL_0229,0,COCO,COCO,real::COCO,,228,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0229_158945.jpg
EXT_REAL_0230,0,COCO,COCO,real::COCO,,229,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0230_248112.jpg
EXT_REAL_0231,0,COCO,COCO,real::COCO,,230,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0231_302452.jpg
EXT_REAL_0232,0,COCO,COCO,real::COCO,,231,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0232_415990.jpg
EXT_REAL_0233,0,COCO,COCO,real::COCO,,232,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0233_401446.jpg
EXT_REAL_0234,0,COCO,COCO,real::COCO,,233,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0234_443969.jpg
EXT_REAL_0235,0,COCO,COCO,real::COCO,,234,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0235_473821.jpg
EXT_REAL_0236,0,COCO,COCO,real::COCO,,235,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0236_434548.jpg
EXT_REAL_0237,0,COCO,COCO,real::COCO,,236,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0237_188296.jpg
EXT_REAL_0238,0,COCO,COCO,real::COCO,,237,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0238_78266.jpg
EXT_REAL_0239,0,COCO,COCO,real::COCO,,238,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0239_281759.jpg
EXT_REAL_0240,0,COCO,COCO,real::COCO,,239,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0240_204871.jpg
EXT_REAL_0241,0,COCO,COCO,real::COCO,,240,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0241_231169.jpg
EXT_REAL_0242,0,COCO,COCO,real::COCO,,241,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0242_519569.jpg
EXT_REAL_0243,0,COCO,COCO,real::COCO,,242,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0243_559956.jpg
EXT_REAL_0244,0,COCO,COCO,real::COCO,,243,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0244_277197.jpg
EXT_REAL_0245,0,COCO,COCO,real::COCO,,244,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0245_256941.jpg
EXT_REAL_0246,0,COCO,COCO,real::COCO,,245,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0246_166768.jpg
EXT_REAL_0247,0,COCO,COCO,real::COCO,,246,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0247_153797.jpg
EXT_REAL_0248,0,COCO,COCO,real::COCO,,247,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0248_151051.jpg
EXT_REAL_0249,0,COCO,COCO,real::COCO,,248,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0249_346968.jpg
EXT_REAL_0250,0,COCO,COCO,real::COCO,,249,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0250_201148.jpg
EXT_REAL_0251,0,COCO,COCO,real::COCO,,250,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0251_347163.jpg
EXT_REAL_0252,0,COCO,COCO,real::COCO,,251,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0252_308799.jpg
EXT_REAL_0253,0,COCO,COCO,real::COCO,,252,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0253_29675.jpg
EXT_REAL_0254,0,COCO,COCO,real::COCO,,253,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0254_383443.jpg
EXT_REAL_0255,0,COCO,COCO,real::COCO,,254,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0255_406997.jpg
EXT_REAL_0256,0,COCO,COCO,real::COCO,,255,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0256_441468.jpg
EXT_REAL_0257,0,COCO,COCO,real::COCO,,256,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0257_311392.jpg
EXT_REAL_0258,0,COCO,COCO,real::COCO,,257,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0258_293474.jpg
EXT_REAL_0259,0,COCO,COCO,real::COCO,,258,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0259_382122.jpg
EXT_REAL_0260,0,COCO,COCO,real::COCO,,259,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0260_274411.jpg
EXT_REAL_0261,0,COCO,COCO,real::COCO,,260,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0261_105335.jpg
EXT_REAL_0262,0,COCO,COCO,real::COCO,,261,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0262_18575.jpg
EXT_REAL_0263,0,COCO,COCO,real::COCO,,262,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0263_248284.jpg
EXT_REAL_0264,0,COCO,COCO,real::COCO,,263,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0264_237316.jpg
EXT_REAL_0265,0,COCO,COCO,real::COCO,,264,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0265_33707.jpg
EXT_REAL_0266,0,COCO,COCO,real::COCO,,265,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0266_163118.jpg
EXT_REAL_0267,0,COCO,COCO,real::COCO,,266,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0267_178618.jpg
EXT_REAL_0268,0,COCO,COCO,real::COCO,,267,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0268_407614.jpg
EXT_REAL_0269,0,COCO,COCO,real::COCO,,268,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0269_33638.jpg
EXT_REAL_0270,0,COCO,COCO,real::COCO,,269,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0270_365745.jpg
EXT_REAL_0271,0,COCO,COCO,real::COCO,,270,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0271_20553.jpg
EXT_REAL_0272,0,COCO,COCO,real::COCO,,271,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0272_443426.jpg
EXT_REAL_0273,0,COCO,COCO,real::COCO,,272,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0273_340175.jpg
EXT_REAL_0274,0,COCO,COCO,real::COCO,,273,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0274_154000.jpg
EXT_REAL_0275,0,COCO,COCO,real::COCO,,274,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0275_378099.jpg
EXT_REAL_0276,0,COCO,COCO,real::COCO,,275,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0276_170278.jpg
EXT_REAL_0277,0,COCO,COCO,real::COCO,,276,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0277_562443.jpg
EXT_REAL_0278,0,COCO,COCO,real::COCO,,277,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/external_v1/native/real/coco2017/EXT_REAL_0278_250137.jpg
EXT_REAL_0279,0,COCO,COCO,real::COCO,,278,TRAIN,TRAIN,TRAIN,TRAIN,data/external_v1/native/real/coco2017/EXT_REAL_0279_89556.jpg
EXT_REAL_0280,0,COCO,COCO,real::COCO,,279,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/external_v1/native/real/coco2017/EXT_REAL_0280_430871.jpg
