image_id,raw_path,processed_path,label,generator,original_filename,original_format,original_width,original_height,original_aspect_ratio,original_mode,processed_format,processed_width,processed_height,processed_mode,processing_version,raw_sha256,processed_sha256,processing_failed,failure_reason
pilot_000064,data/raw/tiny-genimage/images/Real/n01484850_11263.JPEG,data/processed/controlled_v1/images/Real/pilot_000064.jpg,0,Real,n01484850_11263.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,be38ce4be70d71cf5cd4ae9905fd19edbd973a37f8d2710af190ffca92911f7f,9fa3c00f8ae123fea0c07dff9bd396d3b2d0ab23eae16174feec967c82ee6510,False,
pilot_000065,data/raw/tiny-genimage/images/SD15/002_sdv5_00138.png,data/processed/controlled_v1/images/SD15/pilot_000065.jpg,1,SD15,002_sdv5_00138.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,7d97bd4bde82605a8f2d279da1ecaf04e5ab2ca85822b5da07bd83d950753764,8848883410a2282805984e8a4bb003d038b6cb554464d88e4ea55bf95d6a7f61,False,
pilot_000066,data/raw/tiny-genimage/images/Real/n01443537_9799.JPEG,data/processed/controlled_v1/images/Real/pilot_000066.jpg,0,Real,n01443537_9799.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,bdf5b6ef00177b4f67c84fce599586ef304fdb63efeca508c5be63f58d3d0999,9271b09d5b122feaf35f122d15a38df3b6ddf528f5a9b894dc2267ed9f94ffb3,False,
pilot_000067,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_004_vqdm_00018.png,data/processed/controlled_v1/images/VQDM/pilot_000067.jpg,1,VQDM,VQDM_1000_200_00_004_vqdm_00018.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,486098ccdd7892cd10fad1666724c085a03b00e69df4ba8288d5c5d2c79ea4e4,a5fb195ec00cf8c5cf3356ad6145cc99f4869186abe125bf94e47d65e2e111b0,False,
pilot_000068,data/raw/tiny-genimage/images/Real/n01494475_248.JPEG,data/processed/controlled_v1/images/Real/pilot_000068.jpg,0,Real,n01494475_248.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,9002794015a3dbb5d8905ae789328d07b59ca9371b8acb0e77f9eb7a32b4d152,c519b00db635d127d4b780cd571ea7a42076b262efe3944efa92d862673568ab,False,
pilot_000069,data/raw/tiny-genimage/images/Wukong/100_wukong_image19.png,data/processed/controlled_v1/images/Wukong/pilot_000069.jpg,1,Wukong,100_wukong_image19.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,a531621b36f534861c50a05f3eb2dba0e2a203d08ffc3d63c3952f512491770b,5a06580cf1e97ebc8915eabd7ecc52967a0dbb0e54769b5deff6082b6e34b8dc,False,
pilot_000070,data/raw/tiny-genimage/images/Real/n01443537_860.JPEG,data/processed/controlled_v1/images/Real/pilot_000070.jpg,0,Real,n01443537_860.JPEG,JPEG,176,110,1.6,RGB,JPEG,224,224,RGB,controlled_v1,55f5e316583c623b020047708dd4d2f94cc23c39e8a5661e068ddbb20bcdfdf9,b123a173e49564ed16ff25e6e5a462ac7656dda4ad8f7044daa2ad7c30cf268f,False,
pilot_000071,data/raw/tiny-genimage/images/ADM/102_adm_12.PNG,data/processed/controlled_v1/images/ADM/pilot_000071.jpg,1,ADM,102_adm_12.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,a931c4676d1f43ed1185be53cc6bce3c60affd1524d6bf2367ef24aac8dd2ba2,f9643c69d56a4bf4e4eddb16f1b52c1e338c567e292c927890d3a830330cdf61,False,
pilot_000072,data/raw/tiny-genimage/images/Real/n01491361_8276.JPEG,data/processed/controlled_v1/images/Real/pilot_000072.jpg,0,Real,n01491361_8276.JPEG,JPEG,500,332,1.506024,RGB,JPEG,224,224,RGB,controlled_v1,5f8d88769525e3e41fd52dc4952aa1c7c615cf25d86a6a4d9a6472b86e646c02,d9b78d4535b5951be78af8642bad4bdb44721fd6f1b1ce0bddb99ddb8ed5ea00,False,
pilot_000073,data/raw/tiny-genimage/images/BigGAN/003_biggan_00058.png,data/processed/controlled_v1/images/BigGAN/pilot_000073.jpg,1,BigGAN,003_biggan_00058.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,e2f7069ada0b0085eff40ca50198c4782bf942ed8b0c99be1116cb69367ddfed,b3932f407f7a8e8cf3b5494dd7aa091c5471e30d1526d2cfb1f35a5b9dbe68c6,False,
pilot_000074,data/raw/tiny-genimage/images/Real/n01484850_32144.JPEG,data/processed/controlled_v1/images/Real/pilot_000074.jpg,0,Real,n01484850_32144.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,3a9c7bd07b05964dc22a102ac111d070093a444ea88a026e448f447153e84bc4,03144f57b80d7fc1a8720de5830785a4091759338c1a1ed8a576b6de5cdd5146,False,
pilot_000075,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_006_glide_00167.png,data/processed/controlled_v1/images/GLIDE/pilot_000075.jpg,1,GLIDE,GLIDE_1000_200_00_006_glide_00167.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,c13778ad9cc602aabedb33fea62168e399da4923ca8bbd22986704168db0ec49,d9edbec19ac95673f30658eacc7f351d3ed73bad0b9c31f6ee4c51ce38417286,False,
pilot_000076,data/raw/tiny-genimage/images/Real/n01443537_24148.JPEG,data/processed/controlled_v1/images/Real/pilot_000076.jpg,0,Real,n01443537_24148.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,bb8afa424730ba330cb316f676691cc6fcbd8569ddb37addb786569dd6f0cc1e,308e3721e1193c2a95b1d85a5bf4b5c823c59064222c27709e69dacf67e2c4ca,False,
pilot_000077,data/raw/tiny-genimage/images/Midjourney/102_midjourney_96.png,data/processed/controlled_v1/images/Midjourney/pilot_000077.jpg,1,Midjourney,102_midjourney_96.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,2269fbf2e1c4b7fdf95b92be3ebe4447c1ce174ec0dc9dd7200e22126c30a46c,ba48320e38190f40a3568ffb3aa9be0a42b09d9d46d9a1bf2abb492ac3360171,False,
pilot_000078,data/raw/tiny-genimage/images/Real/n01484850_12507.JPEG,data/processed/controlled_v1/images/Real/pilot_000078.jpg,0,Real,n01484850_12507.JPEG,JPEG,500,400,1.25,RGB,JPEG,224,224,RGB,controlled_v1,4d86e7df0695a2dfb89f9ab179b004fba1544e31c2acadce93533c8f2eb7e227,666408a625538e2ff17a401d99170c78e4345a7c18d7bf8a20d8eb3d3ce47295,False,
pilot_000079,data/raw/tiny-genimage/images/SD15/003_sdv5_00037.png,data/processed/controlled_v1/images/SD15/pilot_000079.jpg,1,SD15,003_sdv5_00037.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,fb2e0dcdd6f682501abac7d3f954a3e944595ae7ad7eba5882bfadfb8268feee,dba5ff4ea4500fd8fd527590e351317b11e9a779678e68cdd1eac485d3bb722e,False,
pilot_000080,data/raw/tiny-genimage/images/Real/n01484850_16339.JPEG,data/processed/controlled_v1/images/Real/pilot_000080.jpg,0,Real,n01484850_16339.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,64ea7381b1cbe2b8ee5ebd436d85dac7890ee6e0635ed6b44958021b45a62a8e,caae247cbdef50c4909ba34477ae8c524f7ae0affa5c9469b6c7d69f71890d14,False,
pilot_000081,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_004_vqdm_00115.png,data/processed/controlled_v1/images/VQDM/pilot_000081.jpg,1,VQDM,VQDM_1000_200_00_004_vqdm_00115.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,32843df46d56a1f085ea10b870aab01ffed4c85cbb4a053c4386652d1611a222,d1e07e86913f69f4a039c9c002fef113a82255829f39ebcb66b609e4d8d91552,False,
pilot_000082,data/raw/tiny-genimage/images/Real/n01494475_3482.JPEG,data/processed/controlled_v1/images/Real/pilot_000082.jpg,0,Real,n01494475_3482.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,61339f4264fda7a4c46d4f2721fe88b1ab71307e947c7debdaff9fdda70db1db,c1d3d88eed00a4fbebea228131270c8ba2f8e9de1b08fcbf55636e130e244a85,False,
pilot_000083,data/raw/tiny-genimage/images/Wukong/100_wukong_image49.png,data/processed/controlled_v1/images/Wukong/pilot_000083.jpg,1,Wukong,100_wukong_image49.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,d7898e8d33d0ed758ff37b64bbc640cdebb179f153d1ab9212777ac9fb290228,20b1544d3130202842f7b5ebcf78b85c80f80edd4caaef0fdeabeff9f7401b60,False,
pilot_000084,data/raw/tiny-genimage/images/Real/n01491361_11372.JPEG,data/processed/controlled_v1/images/Real/pilot_000084.jpg,0,Real,n01491361_11372.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,7fc26b298aaad98aa4d9da320a35dce26e7e084b48aac3baf138fddc8c9454d7,7426cd1ca2f82c0d2ba29015adf70abf6931afe31d29a6cb9f4bad8153ac318e,False,
pilot_000085,data/raw/tiny-genimage/images/ADM/103_adm_118.PNG,data/processed/controlled_v1/images/ADM/pilot_000085.jpg,1,ADM,103_adm_118.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,196fb6411abb4eb4b886e9b4961f0ccec2905a0d30f575abc35fca57ff72151c,327edb0f1c21241bda2676daef8bd6111006c71ddb56de61dc836bbdf5addabf,False,
pilot_000086,data/raw/tiny-genimage/images/Real/n01494475_20271.JPEG,data/processed/controlled_v1/images/Real/pilot_000086.jpg,0,Real,n01494475_20271.JPEG,JPEG,500,332,1.506024,RGB,JPEG,224,224,RGB,controlled_v1,7abc864c6aeb76c6bdcce5a0229fd1cd9eab4816e2a7f4a60824672561585855,e26569d20f2f1fc2fb75e2cd6bd0141eabf061a22c429c1d0dd986822e61e3d5,False,
pilot_000087,data/raw/tiny-genimage/images/BigGAN/004_biggan_00054.png,data/processed/controlled_v1/images/BigGAN/pilot_000087.jpg,1,BigGAN,004_biggan_00054.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,0d8066379f0f1464081daff04a291f6f41a63a5b9d768790171c5c62dfc6e8b9,d29626d1e053971c3cbdea708cdd1efca9d91ee4d102c008042379eac3edf6cb,False,
pilot_000088,data/raw/tiny-genimage/images/Real/n01491361_11353.JPEG,data/processed/controlled_v1/images/Real/pilot_000088.jpg,0,Real,n01491361_11353.JPEG,JPEG,500,313,1.597444,RGB,JPEG,224,224,RGB,controlled_v1,6aa248b85ffabe43e671bfc905e5813711dd785f6e461a8cd19875697a47c082,c0fb488a0f9c508b4ffe6bc3234d0d6446e0494794fe3014be767557581d12c8,False,
pilot_000089,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_007_glide_00011.png,data/processed/controlled_v1/images/GLIDE/pilot_000089.jpg,1,GLIDE,GLIDE_1000_200_00_007_glide_00011.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,4b3ba7c652700c8ff84cf57c6463c9488dca6a7b12b6ebadecda50bf333d26cb,9714a063b576c1cf3f2bb6d9f4708e64094e4b3e66c4ebb43c86bdc9a2f958fe,False,
pilot_000090,data/raw/tiny-genimage/images/Real/n01443537_24543.JPEG,data/processed/controlled_v1/images/Real/pilot_000090.jpg,0,Real,n01443537_24543.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,17b0e001cb33b5402ccf7853e4bd74c3baef654f0ac6e05a49fe193b06410691,95a5754702a9333358abc7c2211802e7119ae7c64f5e8c05f18899f9fee1e678,False,
pilot_000091,data/raw/tiny-genimage/images/Midjourney/104_midjourney_113.png,data/processed/controlled_v1/images/Midjourney/pilot_000091.jpg,1,Midjourney,104_midjourney_113.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,fcbebdb823453e55b66a0887f0a8eb0c9a988fe95c953589dc7a90de0a91aaad,1f0c86f37f4fab259900e68a828da4eb9a2c37d321ab203517c193e45b462dfe,False,
pilot_000092,data/raw/tiny-genimage/images/Real/n01484850_24749.JPEG,data/processed/controlled_v1/images/Real/pilot_000092.jpg,0,Real,n01484850_24749.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,009a25f9a756eb92ae3427ba37c1bbb73f1947fdaacc2175b14d90789b98c2b2,014b28df65b0d1060d74db7853b65bf4b9c8ce260fc3754ad7ad2a905dc88237,False,
pilot_000093,data/raw/tiny-genimage/images/SD15/003_sdv5_00084.png,data/processed/controlled_v1/images/SD15/pilot_000093.jpg,1,SD15,003_sdv5_00084.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,92b347c8101552269eaa066202f3077051aef4c927d7bd123aa3303922059d26,42fbee8089c56a7494a8c26f10e19ad6ec1c3861b53fbf5c30bc93f919defbc5,False,
pilot_000094,data/raw/tiny-genimage/images/Real/n01484850_1948.JPEG,data/processed/controlled_v1/images/Real/pilot_000094.jpg,0,Real,n01484850_1948.JPEG,JPEG,590,300,1.966667,RGB,JPEG,224,224,RGB,controlled_v1,966ea9b956e0721f06295ea40c0497ee3e864d21158d8ac7f877a0624433a37d,ed64b34e221250f63a6848e51b25c8829202b2c666d2a5c72f18d70cc9cad703,False,
pilot_000095,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_004_vqdm_00188.png,data/processed/controlled_v1/images/VQDM/pilot_000095.jpg,1,VQDM,VQDM_1000_200_00_004_vqdm_00188.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,154d5659bb17314b38b31dcc969e27203bedb3d88df5bb091d3c1f2d97b8a205,dbeb8602845a5a72600e1080861704cfd9ee4c53142eda0c1ccecab4aa607f24,False,
pilot_000096,data/raw/tiny-genimage/images/Real/n01496331_15695.JPEG,data/processed/controlled_v1/images/Real/pilot_000096.jpg,0,Real,n01496331_15695.JPEG,JPEG,375,500,0.75,RGB,JPEG,224,224,RGB,controlled_v1,1c04bff9f337a7d3e617a1886eac8d071f24a0413f47bf5565282a54e0bcc150,25e59f837022ebf13d5173fe6201dda00308f4f74be95ac8d4c35b681e58dd43,False,
pilot_000097,data/raw/tiny-genimage/images/Wukong/102_wukong_image93.png,data/processed/controlled_v1/images/Wukong/pilot_000097.jpg,1,Wukong,102_wukong_image93.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,00b255612a68d15c25b4cb4307a682aad4ce4647e237f3b2b76deb4eb79d730f,7a2df695d72a6d6196d86cedf1e83157ee138b21c0376d56d25bfdb8e8864f55,False,
pilot_000098,data/raw/tiny-genimage/images/Real/n01491361_2993.JPEG,data/processed/controlled_v1/images/Real/pilot_000098.jpg,0,Real,n01491361_2993.JPEG,JPEG,500,331,1.510574,RGB,JPEG,224,224,RGB,controlled_v1,5a4a90c3a6037dd9d1a8673d8b5efb89a0971babcb64f5108997cd74d7ec32df,be2c080a9159a4cf93147b060e6c38c6602e738f9d183a719b14ad2c126223aa,False,
pilot_000099,data/raw/tiny-genimage/images/ADM/103_adm_187.PNG,data/processed/controlled_v1/images/ADM/pilot_000099.jpg,1,ADM,103_adm_187.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,b2f88c69bc9db30bae01da776460638b88ece368f91394549a3034710e6e1b85,f3ceeea3c371a74450de1b893dfafe16b7ae9dbbc90cf40fed4cece9beac5d53,False,
pilot_000100,data/raw/tiny-genimage/images/Real/n01498041_1932.JPEG,data/processed/controlled_v1/images/Real/pilot_000100.jpg,0,Real,n01498041_1932.JPEG,JPEG,500,427,1.17096,RGB,JPEG,224,224,RGB,controlled_v1,832d81415c633ee18af46cf20dbe74eb8a080992c9c2e6cd80cacb83602f045d,079e53da33a8e8b7cac5d49d696ab7a275862332715e4809a0a1cbabe0f9fb93,False,
pilot_000101,data/raw/tiny-genimage/images/BigGAN/004_biggan_00068.png,data/processed/controlled_v1/images/BigGAN/pilot_000101.jpg,1,BigGAN,004_biggan_00068.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,ea9552abc78cbda2ab1f0165a53cb0c2289ce58fd720aac5a75b8985f34218bb,491c3c23f181113ef1a2531ab968dcc413337cc98a733b01931aeac278272e11,False,
pilot_000102,data/raw/tiny-genimage/images/Real/n01494475_19044.JPEG,data/processed/controlled_v1/images/Real/pilot_000102.jpg,0,Real,n01494475_19044.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,a1a74c02e1a7502add48e1548df6a1e64108d34f88b796a44fe229cb79d7255d,cb953c9c60630ea5dea61bb1c4f07a1714827c07a9f01617fbef672d7da1c2a5,False,
pilot_000103,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_009_glide_00072.png,data/processed/controlled_v1/images/GLIDE/pilot_000103.jpg,1,GLIDE,GLIDE_1000_200_00_009_glide_00072.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,a5aa87a7dd9170c46df48763abb0d71c8292d99fbbc3335ae46e9eb342a5f883,6010d7837c84debecd5af69e2326f897509404c13d8ac5cfc7fb4e441d72fe8b,False,
pilot_000104,data/raw/tiny-genimage/images/Real/n01491361_3057.JPEG,data/processed/controlled_v1/images/Real/pilot_000104.jpg,0,Real,n01491361_3057.JPEG,JPEG,300,225,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,baaa63e561e792aaae78633df98db1f7c26c91c4f9416ccc8a48038f91e814a4,5cc8448216b2ad64d488f2e0c92b64b0f5c42f096387832622b48369cf408f54,False,
pilot_000105,data/raw/tiny-genimage/images/Midjourney/104_midjourney_49.png,data/processed/controlled_v1/images/Midjourney/pilot_000105.jpg,1,Midjourney,104_midjourney_49.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,a19e4364cb39b421a2febb7342f0f8cef2366e2d7c10d626439d102f20e49396,2c00a5791aef1c5790a4670e2054b2e407381efd0afe0ee2b5985d0526928244,False,
pilot_000106,data/raw/tiny-genimage/images/Real/n01484850_4416.JPEG,data/processed/controlled_v1/images/Real/pilot_000106.jpg,0,Real,n01484850_4416.JPEG,JPEG,475,360,1.319444,RGB,JPEG,224,224,RGB,controlled_v1,28896ad136b2a1ee9641cf2120801d142811f4f22382b571a3efb6de396898ac,4833fede4e587c5c7dae37d806c03527b88cf57877b7e0e2d133d65cb01b66b8,False,
pilot_000107,data/raw/tiny-genimage/images/SD15/004_sdv5_00066.png,data/processed/controlled_v1/images/SD15/pilot_000107.jpg,1,SD15,004_sdv5_00066.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,67ae308a13998550b09fc24f6286ddef794943a715a0142600efc1e296675fd5,dd8d3ecd50daa2afeb518fea93673faa1b0db2d4bbdee5195c54a37864d22d9e,False,
pilot_000108,data/raw/tiny-genimage/images/Real/n01484850_21180.JPEG,data/processed/controlled_v1/images/Real/pilot_000108.jpg,0,Real,n01484850_21180.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,4bfd739864633c4ced9ae7f33968dfe3e1081103b82fbeafcd41c83a99110dae,ad7b5cb0521eea8766dde3ff765eda9c79f7559d7fce359fc874aeff78411e4b,False,
pilot_000109,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_005_vqdm_00052.png,data/processed/controlled_v1/images/VQDM/pilot_000109.jpg,1,VQDM,VQDM_1000_200_00_005_vqdm_00052.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,ec92113871c1388bc88f66d6e31e25c4acbb8dd19b07a3b7683778442a9df8b3,f5a504c3d8783fa45dfd21125f45c7191425d1d34f26b5e3fc466425e87e9366,False,
pilot_000110,data/raw/tiny-genimage/images/Real/n01496331_7068.JPEG,data/processed/controlled_v1/images/Real/pilot_000110.jpg,0,Real,n01496331_7068.JPEG,JPEG,225,300,0.75,RGB,JPEG,224,224,RGB,controlled_v1,895838647bb05c5869dd43c0637527d0f953c986bb3683a29e64998679f299da,ed51888f296e4ccd66388c1a3f15ce25531560ef04fa429e3210918c7c58b859,False,
pilot_000111,data/raw/tiny-genimage/images/Wukong/103_wukong_image13.png,data/processed/controlled_v1/images/Wukong/pilot_000111.jpg,1,Wukong,103_wukong_image13.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,50807aeea4414d543430ba2ab3484a47246b4ef30182ce15d2506cfe330fee89,70b37e3c91ed2d03e7d7bf2b8f2bcb86eeb579053e09556fc47300f283988e75,False,
pilot_000112,data/raw/tiny-genimage/images/Real/n01491361_7654.JPEG,data/processed/controlled_v1/images/Real/pilot_000112.jpg,0,Real,n01491361_7654.JPEG,JPEG,500,314,1.592357,RGB,JPEG,224,224,RGB,controlled_v1,f127b0e94edd210b6344117f4d6ffa779d697c2368d08d1513eea5d89802b973,68ab9ff3f0142047ee46bbc79371e935ccdc2a123af71aa3bb99faf6c07fea84,False,
pilot_000113,data/raw/tiny-genimage/images/ADM/103_adm_48.PNG,data/processed/controlled_v1/images/ADM/pilot_000113.jpg,1,ADM,103_adm_48.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,e1b37970f49b9130f57ae893712474e81feabca67efa96efdd4491322e2edc72,3a87916b9e04292e93c9fe4efdb024259135fb8985eec1b1194a73dfb4e83901,False,
pilot_000114,data/raw/tiny-genimage/images/Real/n01498041_2018.JPEG,data/processed/controlled_v1/images/Real/pilot_000114.jpg,0,Real,n01498041_2018.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,edcc233aa6a90e2fb43bf48d8cc01543858a72a3842e329fef15f222e5907d70,e957977e16672e595a896eac94845862e5380eb191d340312039c694058beb14,False,
pilot_000115,data/raw/tiny-genimage/images/BigGAN/005_biggan_00086.png,data/processed/controlled_v1/images/BigGAN/pilot_000115.jpg,1,BigGAN,005_biggan_00086.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,175018ea2d8cef235a696974c9f34d30c3af890857b25479037a98939acd037d,7ffb8acb8732964003b32cf5293152f97bc8ac64b19bd5ad0e34f51f7dca3455,False,
pilot_000116,data/raw/tiny-genimage/images/Real/n01494475_433.JPEG,data/processed/controlled_v1/images/Real/pilot_000116.jpg,0,Real,n01494475_433.JPEG,JPEG,1938,1065,1.819718,RGB,JPEG,224,224,RGB,controlled_v1,c129d68d2d367d2077c5d8d84e4df48bb93f8065f26303d7f2b0bcfb2cad6a24,e95c316d7090d6cb3d85672a602f9dfe11732b0cb64046e224111e13770f340b,False,
pilot_000117,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_010_glide_00137.png,data/processed/controlled_v1/images/GLIDE/pilot_000117.jpg,1,GLIDE,GLIDE_1000_200_00_010_glide_00137.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,f76d93aa5612f7e7a35e23ee6922f9fdb339fc264fba8795642d6a5ab70cdb98,0cf3f6af33d8e18e2cb81d80d3faf90ea8d41945c757fa9098ca2071337846cd,False,
pilot_000118,data/raw/tiny-genimage/images/Real/n01491361_7790.JPEG,data/processed/controlled_v1/images/Real/pilot_000118.jpg,0,Real,n01491361_7790.JPEG,JPEG,500,335,1.492537,RGB,JPEG,224,224,RGB,controlled_v1,b6f971d98e1e32d8acca5da295e238f836910506820cb53309b93de47a732317,1123e67ff4234b7d1ce88721e06132ef8acce6fe746d1ebfe4fa3be5fdce4f3c,False,
pilot_000119,data/raw/tiny-genimage/images/Midjourney/105_midjourney_36.png,data/processed/controlled_v1/images/Midjourney/pilot_000119.jpg,1,Midjourney,105_midjourney_36.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,8a7559394e0d25724df3fb87871f854fb77a5a8052906ff97e89e8662eaca2c3,0d3bfdf5aa2ecf4917a46d4a59382b1ea317752511a880427c0c78a5434365a6,False,
pilot_000120,data/raw/tiny-genimage/images/Real/n01491361_14674.JPEG,data/processed/controlled_v1/images/Real/pilot_000120.jpg,0,Real,n01491361_14674.JPEG,JPEG,500,332,1.506024,RGB,JPEG,224,224,RGB,controlled_v1,5cd3e574990dacc33e2ac926346bc0a17b49d5e4d21c93028b0dbf6afd281694,8c5234ba9027f0a7a748fc1648119344eda24b802ffe915c30e80e205afd6413,False,
pilot_000121,data/raw/tiny-genimage/images/SD15/004_sdv5_00140.png,data/processed/controlled_v1/images/SD15/pilot_000121.jpg,1,SD15,004_sdv5_00140.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,cf9bae62d20d4168eb7e70dae866e52a610b547d8ce133719c4f673dbe823eaa,3e4e2e1ba121962fc7e7ad226eab96078e1acb43fa04f905ac42b3300a82916b,False,
pilot_000122,data/raw/tiny-genimage/images/Real/n01484850_5013.JPEG,data/processed/controlled_v1/images/Real/pilot_000122.jpg,0,Real,n01484850_5013.JPEG,JPEG,500,334,1.497006,RGB,JPEG,224,224,RGB,controlled_v1,d17bb76d1bdc3ae4fcb22780920b61a971a863305960e37e70f52c68eac3ecc6,6ef19ab029ef7372951517fdd4f555120ced5e490889be9fa8e28da1308ab83f,False,
pilot_000123,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_005_vqdm_00180.png,data/processed/controlled_v1/images/VQDM/pilot_000123.jpg,1,VQDM,VQDM_1000_200_00_005_vqdm_00180.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,8ddc18c8a31976cbe6071332fbaafd0fffcd4e8b02fc8f8f30de8559ee1207cf,de2ddfaac441b643885f99160072550269679a3707ef3e1921ebd40868a48578,False,
pilot_000124,data/raw/tiny-genimage/images/Real/n01498041_11149.JPEG,data/processed/controlled_v1/images/Real/pilot_000124.jpg,0,Real,n01498041_11149.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,7218638c54a45e470033befa59103ac7f83c7f1a6c816d174236a3d9a2b6f42e,95c07e9cd2e432ae30a73490daaaa8f24a8736a01336ef3ab6e09c20745adfc7,False,
pilot_000125,data/raw/tiny-genimage/images/Wukong/103_wukong_image81.png,data/processed/controlled_v1/images/Wukong/pilot_000125.jpg,1,Wukong,103_wukong_image81.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,c9998a2d43aa8f962aeba89198d99736612715c203cbdfd0a880af272c3192b6,9a27823fc4e457931a4d9b8e96fd7cfb35cf9802fa254e829588505381bb7e38,False,
pilot_000126,data/raw/tiny-genimage/images/Real/n01494475_11816.JPEG,data/processed/controlled_v1/images/Real/pilot_000126.jpg,0,Real,n01494475_11816.JPEG,JPEG,600,400,1.5,RGB,JPEG,224,224,RGB,controlled_v1,9ff618b17e39bc287d6fac3b73f1288a5343103bbb7184ea97ade730127531c4,078b5ad061b85f3578a4c7582d6d4fa042fdf6f30704d76bd3d027b2e1d83e24,False,
pilot_000127,data/raw/tiny-genimage/images/ADM/104_adm_28.PNG,data/processed/controlled_v1/images/ADM/pilot_000127.jpg,1,ADM,104_adm_28.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,1dc922ba5d572d0740b296bba15ea4d851f53c723dbcd5174d6062ab69dfa058,f25666a81a340411a2f223639f4a362c71963aa470d276e16ee326d37df4ad12,False,
