image_id,binary_label,source_dataset,generator,canonical_generator_id,prompt_group,real_domain,path,sha256,fold_1_role,fold_2_role,fold_3_role,fold_4_role
pilot_000094,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01484850_1948.JPEG,966ea9b956e0721f06295ea40c0497ee3e864d21158d8ac7f877a0624433a37d,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000095,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_004_vqdm_00188.png,154d5659bb17314b38b31dcc969e27203bedb3d88df5bb091d3c1f2d97b8a205,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000096,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01496331_15695.JPEG,1c04bff9f337a7d3e617a1886eac8d071f24a0413f47bf5565282a54e0bcc150,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000097,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/102_wukong_image93.png,00b255612a68d15c25b4cb4307a682aad4ce4647e237f3b2b76deb4eb79d730f,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000098,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_2993.JPEG,5a4a90c3a6037dd9d1a8673d8b5efb89a0971babcb64f5108997cd74d7ec32df,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000099,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/103_adm_187.PNG,b2f88c69bc9db30bae01da776460638b88ece368f91394549a3034710e6e1b85,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000100,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_1932.JPEG,832d81415c633ee18af46cf20dbe74eb8a080992c9c2e6cd80cacb83602f045d,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000101,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/004_biggan_00068.png,ea9552abc78cbda2ab1f0165a53cb0c2289ce58fd720aac5a75b8985f34218bb,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000102,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_19044.JPEG,a1a74c02e1a7502add48e1548df6a1e64108d34f88b796a44fe229cb79d7255d,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000103,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_009_glide_00072.png,a5aa87a7dd9170c46df48763abb0d71c8292d99fbbc3335ae46e9eb342a5f883,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000104,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_3057.JPEG,baaa63e561e792aaae78633df98db1f7c26c91c4f9416ccc8a48038f91e814a4,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000105,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/104_midjourney_49.png,a19e4364cb39b421a2febb7342f0f8cef2366e2d7c10d626439d102f20e49396,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_000106,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01484850_4416.JPEG,28896ad136b2a1ee9641cf2120801d142811f4f22382b571a3efb6de396898ac,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000107,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/004_sdv5_00066.png,67ae308a13998550b09fc24f6286ddef794943a715a0142600efc1e296675fd5,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000108,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01484850_21180.JPEG,4bfd739864633c4ced9ae7f33968dfe3e1081103b82fbeafcd41c83a99110dae,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000109,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_005_vqdm_00052.png,ec92113871c1388bc88f66d6e31e25c4acbb8dd19b07a3b7683778442a9df8b3,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000110,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01496331_7068.JPEG,895838647bb05c5869dd43c0637527d0f953c986bb3683a29e64998679f299da,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000111,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/103_wukong_image13.png,50807aeea4414d543430ba2ab3484a47246b4ef30182ce15d2506cfe330fee89,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000112,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_7654.JPEG,f127b0e94edd210b6344117f4d6ffa779d697c2368d08d1513eea5d89802b973,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_000113,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/103_adm_48.PNG,e1b37970f49b9130f57ae893712474e81feabca67efa96efdd4491322e2edc72,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000114,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_2018.JPEG,edcc233aa6a90e2fb43bf48d8cc01543858a72a3842e329fef15f222e5907d70,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000115,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/005_biggan_00086.png,175018ea2d8cef235a696974c9f34d30c3af890857b25479037a98939acd037d,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000116,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_433.JPEG,c129d68d2d367d2077c5d8d84e4df48bb93f8065f26303d7f2b0bcfb2cad6a24,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000117,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_010_glide_00137.png,f76d93aa5612f7e7a35e23ee6922f9fdb339fc264fba8795642d6a5ab70cdb98,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000118,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_7790.JPEG,b6f971d98e1e32d8acca5da295e238f836910506820cb53309b93de47a732317,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000119,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/105_midjourney_36.png,8a7559394e0d25724df3fb87871f854fb77a5a8052906ff97e89e8662eaca2c3,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_000120,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_14674.JPEG,5cd3e574990dacc33e2ac926346bc0a17b49d5e4d21c93028b0dbf6afd281694,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000121,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/004_sdv5_00140.png,cf9bae62d20d4168eb7e70dae866e52a610b547d8ce133719c4f673dbe823eaa,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000122,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01484850_5013.JPEG,d17bb76d1bdc3ae4fcb22780920b61a971a863305960e37e70f52c68eac3ecc6,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000123,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_005_vqdm_00180.png,8ddc18c8a31976cbe6071332fbaafd0fffcd4e8b02fc8f8f30de8559ee1207cf,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000124,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_11149.JPEG,7218638c54a45e470033befa59103ac7f83c7f1a6c816d174236a3d9a2b6f42e,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000125,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/103_wukong_image81.png,c9998a2d43aa8f962aeba89198d99736612715c203cbdfd0a880af272c3192b6,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000126,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_11816.JPEG,9ff618b17e39bc287d6fac3b73f1288a5343103bbb7184ea97ade730127531c4,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000127,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/104_adm_28.PNG,1dc922ba5d572d0740b296bba15ea4d851f53c723dbcd5174d6062ab69dfa058,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000128,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01514668_14876.JPEG,fc9226be205949ecf876dbada8b6b51aab1802182f271674e990d493d29f968f,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000129,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/006_biggan_00005.png,99f629366315c7ac8d11c4db7d0c4d5a784b117dc2ef58186a835b33bcf78b7e,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000130,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01496331_14320.JPEG,f04c9151e5094014327ef1c9dc6a020feb7a7cad4643040c5dd6d62acd7b9d79,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000131,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_011_glide_00161.png,a46914df36282cbe3b0fbc1776ca03a0234b2b826918f0c36d6a1f3dbed4c853,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000132,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_8375.JPEG,682aff351dc3ae901590ecc766eaf374966ff34062d836b65416e2052390caed,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000133,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/105_midjourney_83.png,a597e89a9ef28beed53d565968bc34ac580979813ed301c8d59e5242891e40c6,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_000134,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_4791.JPEG,e79e8fde6e601803cf0cc4b292049482a01090e3947fbac896d249801e9b7185,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000135,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/008_sdv5_00013.png,2c6bc6f9b0badcc3cc14745dee289dda2e2c8d7b207a37851f4b3235458809c7,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000136,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01484850_6538.JPEG,f10789571d4a85ca724306b9cd34ca246bd23e54be82b255af3b5b2cab349743,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_000137,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_006_vqdm_00068.png,916c9c629a9c821e83b85cf3eec40570955c7e56899dad839fd7a4df08c38ee5,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000138,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_2880.JPEG,a62c9a0c7a1081bed78bb61a4216681a28dc912673644cb935dd2bd3f45af356,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000139,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/104_wukong_image192.png,be1430855b1cec2b97035cafc32cda85e0ac4358170dc29d160b163c6cacfaa0,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000140,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_15684.JPEG,1f323b0120230848c39450ecfd5d37b591aed788ab4bc623989b8a109c349d65,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000141,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/104_adm_66.PNG,a6a29c251b8b4aa129a19704cfcb684caa690abf68a2f3b16b3a308d661ece76,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000142,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01514668_16603.JPEG,ca58ecbf426eff00cdd05babb95eb8f893f1a20e5b4e1be45d89d6e75bb4ff83,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000143,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/006_biggan_00097.png,0478d14c628b0e5c31d2bc354c8a41985734a584eea9b8c2a5d21728e1026bde,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000144,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_12415.JPEG,78030d1bd5e447866969c8c6be607ac0df31e49f25f12dc0a0651a94d287d02b,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000145,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_013_glide_00106.png,8145146cbeaecddcf36d076ac779d202e649a9b4b9fa9cb114b59538451f3cb7,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000146,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_4835.JPEG,6e8eae105d86f0314dafbf13138c6de24f323c685b3ef863d21000947debbaac,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_000147,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/107_midjourney_10.png,c1cc07c0bc089d169e741babaea9a3ee7f5fbb0459f60dd37e8351c2b183d669,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_000148,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01496331_11990.JPEG,289178975019258b1c785c91dae91e5eb8c44795cb8bea0bea37659017f37ba7,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000149,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/008_sdv5_00031.png,a89a9d211174038e668f62d7a5b5351b1c063b889f22672388df60eb6bfcfc08,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000150,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_12501.JPEG,f6b4ad6f4eee0fa89086bb65dfa48aff9cea21a5eed81de8954c46aa2d22ee64,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000151,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_008_vqdm_00156.png,779b26f797ed2a1f5413486f590d75ff73808372db9bcea029430a786e67b072,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000152,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_4821.JPEG,e71ad71fad8b93239cc2ab139f69e17713382a6d03cf84277cc78113829d9e9c,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000153,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/105_wukong_image150.png,6bc60aab6a939f47637bd9c5f2f93d311b9626e09511e642aa3db4ce37589702,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000154,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_3550.JPEG,bacf621f13f747b908fd11051273896b94bb38306213983a224f7270d1c0346a,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
pilot_000155,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/105_adm_25.PNG,e387928da70e59adab0b22bb482fded14d5c4a3737dab777f859898221dfa061,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000156,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01514859_10534.JPEG,d44f44e11f0349896d370752f45b9e8f52546d87591137acfc79334a21848fcc,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000157,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/006_biggan_00182.png,ca4867dfb4a21e0b9dfacb886ab548aeca465f0547068c4738eb4ccc3fec050a,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000158,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_16921.JPEG,a02255ae5255504508f844a8180dccb488e27fc11d15f8966f36195b188ad829,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_000159,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_014_glide_00051.png,0c1fb5254cb8937373aedb6ce040dc3f23e0e6d389fdf224047cc80659869a63,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000160,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_7323.JPEG,b0c93e72fa956369d3225e11b6cbf5e9ce488a10f955ced702630c4d3d8269af,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_000161,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/107_midjourney_175.png,b6a699c68d3df62cae4c041850e730c6b8de2858a3805d8cbffb20f7dfadbe86,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_000162,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01496331_33351.JPEG,fbe7227a5b66d4150b2f9960c3a53e090a039fb0f24a3e2f6795c51744610710,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_000163,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/008_sdv5_00070.png,30fc34b8584d1c8bbd735f480a75b0ee681ef378e521159565b2e8ca5260b7f4,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000164,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_2273.JPEG,87e5bc037cd053ac285f63d0cc3bc0cdd3c5acfffd7436b65768bab71ea9f4f6,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_000165,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_008_vqdm_00191.png,328673ed4b3affae0f38da867979770d418a14fbb1a4b30dd64b08e2961841b9,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000166,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01514668_6183.JPEG,985ae44e40a90e90e570f1b8ffc383ee22230459d94c86b5b8c052cae326c366,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000167,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/105_wukong_image22.png,b2992bb5e29b512fe13547553ad1b53a63079b2a9205086e88f9f7443e42bcdb,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000168,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01496331_4583.JPEG,5a49ab23c1c8b6b1346302852da44aa06ecdc10d066f30d4185c72632d626ad6,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000169,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/106_adm_118.PNG,73e48513aeca5ac6aaca3cc7b06b6a0b4fadff0144e0170b31a575c9e254e259,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000170,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01514859_11843.JPEG,f7dcd2b8a54321428ae1fceb6c6aaf8c0a5de2ab0182bc121cea5ee509ba3315,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000171,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/007_biggan_00131.png,43ad1da27e36638f5b86f5361f555beabb31cebfde77ed62cc85937836c388cc,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000172,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_21.JPEG,e3baf995744bc023c19e7754f02d824a95ee4c6376d5e9fc19d6c3c0b8ae1cf8,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000173,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_014_glide_00152.png,ff3c64b76b6dad40b2c13056a7cb70636da80cdf62d45113247a39ed8a4e0c7c,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000174,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01494475_7351.JPEG,d1c565ed764401a637da763ad7d77cadc6fa437d3b2fd3329ec9cab6e92a5f15,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_000175,1,Tiny-GenImage,Midjourney,tiny::Midjourney,,,data/raw/tiny-genimage/images/Midjourney/107_midjourney_52.png,02e3c8427f2d4c8f0171db82cea844737b97856c3ecbf63a50bbf8ac770afbcc,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION
pilot_000176,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_12681.JPEG,018520f36eb48029ab6634078bc7438de2c3b19197275b25140ccc4139b23d80,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT
pilot_000177,1,Tiny-GenImage,SD15,tiny::SD15,,,data/raw/tiny-genimage/images/SD15/008_sdv5_00084.png,04dee3e08df63476d4587bd1d00cfa7c26702230b356e2d949bd43f8c164c78d,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000178,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01491361_3353.JPEG,54c7bc0a108473bcc23391d30f106fffbfb1b4f6dddf017a91c4566193882522,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000179,1,Tiny-GenImage,VQDM,tiny::VQDM,,,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_008_vqdm_00198.png,0f69c15fef30a6ddebf67963723ff8b380dad4bc17e7a1ccb52d905facc0f86d,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000180,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01514859_11976.JPEG,d988323ac88bd4372b878a6d1bbeb05672300db97bc9330793a39b7e4b77c699,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000181,1,Tiny-GenImage,Wukong,tiny::Wukong,,,data/raw/tiny-genimage/images/Wukong/106_wukong_image109.png,c63a037c123d4fb5fa35707b2f407a331b8713714900af30d60f434d56c40e56,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000182,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01498041_10148.JPEG,1f116342cbc45a1cf35b5477d962c860e27fa487e1136f3db228145ac94795d0,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000183,1,Tiny-GenImage,ADM,tiny::ADM,,,data/raw/tiny-genimage/images/ADM/106_adm_143.PNG,0da750499a1514bb5953b8879f4987ac88b275e951050410622edb25b06b702a,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN
pilot_000184,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01514859_2780.JPEG,1ab3341163b61d9dda5c68c5ea0bdee50ecf2f07b320292b6f3d161a2e535273,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000185,1,Tiny-GenImage,BigGAN,tiny::BigGAN,,,data/raw/tiny-genimage/images/BigGAN/007_biggan_00152.png,77af8fd4ef44b7b2199936c1771415aedd1b922f5a1cbd39f4f315285a1ec264,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN
pilot_000186,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01514668_12192.JPEG,5565b04bc789caaa9b0df69f56a65915f90386abf981d786eeda1c65b83767f2,TRAIN,TRAIN,TRAIN,TRAIN
pilot_000187,1,Tiny-GenImage,GLIDE,tiny::GLIDE,,,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_015_glide_00026.png,5b63df5642111fa719e0df3e809500720dfb738782e5fe9a3aa0833e7ee09ce0,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN
pilot_000188,0,Tiny-GenImage,Real,real::Tiny-GenImage,,Tiny,data/raw/tiny-genimage/images/Real/n01496331_13800.JPEG,b599b12b8e9921619268e6f7ca0eb6cf253e1e3e8c9f2ef8d03e60504192056e,TRAIN,TRAIN,TRAIN,TRAIN
