image_id,prompt_id,generator,source_dataset,dataset_revision,label,native_path,source_hf_path,width,height,format,sha256,provenance_status
QWEN_0078_Qwen_Image_20_pro,78,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000078_a9c9c561.png,images/Qwen-Image-2.0-pro/000078_a9c9c561.png,1024,1024,PNG,0e7b1500f1c43add2ec9169bcb52abf933274d7561772fea95d12ba073208ee1,verified
QWEN_0078_gpt_image_2,78,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000078_cfa0f0c3.png,images/gpt-image-2/000078_cfa0f0c3.png,1024,1024,PNG,8eb51850783808e842733488bad9e21957bcf4ab9b3b54099a85cb55f120f0a4,verified
QWEN_0078_FLUX2_max,78,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000078_8aade6de.jpg,images/FLUX.2_max/000078_8aade6de.jpg,1024,1024,JPEG,ba194d882a772d010c1748c3f4c4a27d94c382f0df05112d30610ceb9149546c,verified
QWEN_0078_nano_banana_20,78,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000078_86c113bf.jpg,images/nano-banana-2.0/000078_86c113bf.jpg,1024,1024,JPEG,854386ab340d004bdd3bfa2bc5da90b14a372a9619468fa91f1553908d3a01d2,verified
QWEN_0078_nano_banana_pro,78,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000078_0d9f49bf.png,images/nano-banana-pro/000078_0d9f49bf.png,1024,1024,PNG,9695f12001567eb48fb9c946c703021fd9617430c86a95474fd54738bb5a77bd,verified
QWEN_0078_Seedream_40,78,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000078_da021b28.jpg,images/Seedream-4.0/000078_da021b28.jpg,1024,1024,JPEG,dc5e9c0dc443201a60dd49d160ba96647d3e45578c1016bf3b092ff167f7fdc0,verified
QWEN_0078_Seedream_45,78,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000078_37bb8e24.jpg,images/Seedream-4.5/000078_37bb8e24.jpg,1024,1024,JPEG,5f4ff4289ecc07d9a97ad82909a3b7823734b5d1dcbbf7b13364003a35c6a0e2,verified
QWEN_0078_Seedream_50,78,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000078_3e4c1702.jpg,images/Seedream-5.0/000078_3e4c1702.jpg,1024,1024,JPEG,af6f90bdcab374aeb22946e25ceb93c880930e02a61f785703946a0a4ce48010,verified
QWEN_0078_GLM_Image,78,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000078_a3376af3.jpg,images/GLM-Image/000078_a3376af3.jpg,1024,1024,JPEG,4e9f00368e7b33e74aef41f77719a693845eadcb9c46622928f12f274d757609,verified
QWEN_0078_kling_v2_1,78,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000078_1a3244c3.jpg,images/kling_v2_1/000078_1a3244c3.jpg,1024,1024,JPEG,1606b59cb01ce9def36bdfec2ddb7bf30e15a03de66d8d7baa2f06b68b722d81,verified
QWEN_0078_Qwen_Image_2512,78,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000078_1db08fb8.jpg,images/Qwen-Image-2512/000078_1db08fb8.jpg,1024,1024,JPEG,e6f0af23d8e265706a6e56d2223b6ec8cd0fdc42b52151fa9a237e3e93c3779e,verified
QWEN_0078_Qwen_Image,78,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000078_a3db0acd.jpg,images/Qwen-Image/000078_a3db0acd.jpg,1024,1024,JPEG,e12899b8e793ddc46b2201276b60f3f053b315c63859ea516df9adfa6e59c7c3,verified
QWEN_0078_GPT_Image_1,78,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000078_372a65b1.png,images/GPT-Image-1/000078_372a65b1.png,1024,1024,PNG,f67e6ba727b57b1d6d50a0c3d54c4fe2b4f34c43e632884cc808a993558be43b,verified
QWEN_0078_GPT_Image_15,78,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000078_a9be8a50.png,images/GPT-Image-1.5/000078_a9be8a50.png,1024,1024,PNG,2cca3af53ae8cb2723c3373b2578a1e25fdb6560c2ef66c7f2f6392134e53c6c,verified
QWEN_0078_HunyuanImage_30,78,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000078_ab6f52d2.png,images/HunyuanImage-3.0/000078_ab6f52d2.png,1024,1024,PNG,43ce570f4061358b4d556d078acd37bcd8f9cbdfb718cb6d8406c189b95bd858,verified
QWEN_0078_Imagen_40,78,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000078_1917f980.png,images/Imagen-4.0/000078_1917f980.png,1024,1024,PNG,c96db82c016cb7f313d33b00b3437bb9fe83d1c0875cb08f389dca18900dc3b9,verified
QWEN_0078_Imagen_40_Ultra,78,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000078_776e65ee.png,images/Imagen-4.0-Ultra/000078_776e65ee.png,1024,1024,PNG,e62f1ddf63160b4530840f67b83a92facb51a496d95281c1d90c2ae90b759a77,verified
QWEN_0078_FLUX2_pro,78,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000078_72eda269.png,images/FLUX.2-pro/000078_72eda269.png,1024,1024,PNG,c64a3e7c88aca488f6723374b4d1094cd11fc77b6557814905c7316f46c2a45a,verified
QWEN_0081_Qwen_Image_20_pro,81,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000081_2d04a159.png,images/Qwen-Image-2.0-pro/000081_2d04a159.png,1024,1024,PNG,a47da9a295c5e8ad1edb8790d73c299b2e35cd833702e6763c0ac61948810ef6,verified
QWEN_0081_gpt_image_2,81,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000081_e68e351a.png,images/gpt-image-2/000081_e68e351a.png,1024,1024,PNG,4218c329dc77be31824bd156547f2db7c97dfa2cd5c22dc231ff3cb4f48fea71,verified
QWEN_0081_FLUX2_max,81,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000081_b04f7b88.jpg,images/FLUX.2_max/000081_b04f7b88.jpg,1024,1024,JPEG,7d0d89cabad7483f9f6ec612deef9458167266ac1a6a76839646ddcac3ffeb26,verified
QWEN_0081_nano_banana_20,81,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000081_1b36f51e.jpg,images/nano-banana-2.0/000081_1b36f51e.jpg,1024,1024,JPEG,1acfb276a77760224e10c4934000c63f243358091498b24e93f7f3189f9159d4,verified
QWEN_0081_nano_banana_pro,81,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000081_ff319c92.png,images/nano-banana-pro/000081_ff319c92.png,1024,1024,PNG,6b60c67e836b5a3c4ac039453e3505412b6bd0c5fe5f1fed5a52e7ca1a1a5f2f,verified
QWEN_0081_Seedream_40,81,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000081_3b634db1.jpg,images/Seedream-4.0/000081_3b634db1.jpg,1024,1024,JPEG,661401c5dc5253c97b52940db0a617a4a722219d86f7b3e8c9d2e95d3befd1f4,verified
QWEN_0081_Seedream_45,81,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000081_05e2dedb.jpg,images/Seedream-4.5/000081_05e2dedb.jpg,1024,1024,JPEG,deafb2875b972b96c826dd6fd0cfba8abed9d5483f9e9129bca2849ce1f1512d,verified
QWEN_0081_Seedream_50,81,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000081_2086df80.jpg,images/Seedream-5.0/000081_2086df80.jpg,1024,1024,JPEG,2a73305d1708258513b8439159290af25f0cad6966c1833864303095d6bc148e,verified
QWEN_0081_GLM_Image,81,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000081_3f6002d2.jpg,images/GLM-Image/000081_3f6002d2.jpg,1024,1024,JPEG,3c27504108438e747209b5cacd4a030430f216c025ecd630e5453824e8427155,verified
QWEN_0081_kling_v2_1,81,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000081_7f64616b.jpg,images/kling_v2_1/000081_7f64616b.jpg,1024,1024,JPEG,4ab49efbfa0f44979f174afdaa72ad0b817cd196f98e7395e57e9773d6120037,verified
QWEN_0081_Qwen_Image_2512,81,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000081_858d4ee9.jpg,images/Qwen-Image-2512/000081_858d4ee9.jpg,1024,1024,JPEG,41329833de0a1116d7c6f18efcef5202d34f05a5bb4e34fb81ecf2b7885741ec,verified
QWEN_0081_Qwen_Image,81,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000081_e8e24083.jpg,images/Qwen-Image/000081_e8e24083.jpg,1024,1024,JPEG,f749e06e865480f1dbb0d2c38e47122539e72393aaebaabb801b3bff565027ca,verified
QWEN_0081_GPT_Image_1,81,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000081_d4e5fbdd.png,images/GPT-Image-1/000081_d4e5fbdd.png,1024,1024,PNG,7a717a6178cd8fcd2047b8183684c7072e1bddcd691a15fa633f733628bb4e59,verified
QWEN_0081_GPT_Image_15,81,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000081_393ff539.png,images/GPT-Image-1.5/000081_393ff539.png,1024,1024,PNG,cd7246221ac7ff0de4ae94ca24f9ae6fec6ad3473ac0702c3cc889a553b9809f,verified
QWEN_0081_HunyuanImage_30,81,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000081_536aee95.png,images/HunyuanImage-3.0/000081_536aee95.png,1024,1024,PNG,7c2f2cfaff9fb6e67464d9ad85c0344da6ae5fed8b4710a48db1bc074609c38f,verified
QWEN_0081_Imagen_40,81,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000081_3435e875.png,images/Imagen-4.0/000081_3435e875.png,1024,1024,PNG,d99cdee7fe8167e88f3a26d5be74ae7831188f2f36efad8f2a12b9b23e99eb58,verified
QWEN_0081_Imagen_40_Ultra,81,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000081_b93c5ef5.png,images/Imagen-4.0-Ultra/000081_b93c5ef5.png,1024,1024,PNG,843e0cb33973684ba86aa5bf0cdcfa8c67510be81439b05cd0e421c2b8790806,verified
QWEN_0081_FLUX2_pro,81,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000081_67e0194e.png,images/FLUX.2-pro/000081_67e0194e.png,1024,1024,PNG,8ad15feeb07f3bab26f8577f4c279df0c1670c2605c9db66b85b3c68b8184b8e,verified
QWEN_0086_Qwen_Image_20_pro,86,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000086_fe530011.png,images/Qwen-Image-2.0-pro/000086_fe530011.png,1024,1024,PNG,c7cd3f24d96a09f98ef38373473c8dc8e87c5fbe08789b18b78601b47cc08a7b,verified
QWEN_0086_gpt_image_2,86,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000086_d6a5fe40.png,images/gpt-image-2/000086_d6a5fe40.png,1024,1024,PNG,9c56e56e456d844d93e9eaf16389e34b236a4dbaf55c98d01e96d4dece232641,verified
QWEN_0086_FLUX2_max,86,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000086_097ccb21.jpg,images/FLUX.2_max/000086_097ccb21.jpg,1024,1024,JPEG,f9648acbe993d6583eaa829c087b084a4f3c777cd8a6b4323df6727a6f07d29e,verified
QWEN_0086_nano_banana_20,86,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000086_a3455f18.jpg,images/nano-banana-2.0/000086_a3455f18.jpg,1024,1024,JPEG,d608a5bc4250b862dc97b0b32d68c78a07cddef057f6d1855873bebc9e95a56c,verified
QWEN_0086_nano_banana_pro,86,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000086_a85bad57.png,images/nano-banana-pro/000086_a85bad57.png,1024,1024,PNG,f97d8de3740dfc9ae1472fe354c5d4bf9262138c33b3706603c36890f07bc29d,verified
QWEN_0086_Seedream_40,86,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000086_4994b731.jpg,images/Seedream-4.0/000086_4994b731.jpg,1024,1024,JPEG,25045bf2878766ee9a669a1953c976d2c5698e606b7217e70a6c6ea82882f3c9,verified
QWEN_0086_Seedream_45,86,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000086_6f4b57ea.jpg,images/Seedream-4.5/000086_6f4b57ea.jpg,1024,1024,JPEG,f96e48566079ea47bd1f2642b4d593f1027a35dc00fc2dbabb846d9744977e6d,verified
QWEN_0086_Seedream_50,86,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000086_5528e2ce.jpg,images/Seedream-5.0/000086_5528e2ce.jpg,1024,1024,JPEG,02a8f788a29eb84af7ddbaa6cc424793c739168b6ee260cfbd376290fe58523d,verified
QWEN_0086_GLM_Image,86,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000086_8b9a6501.jpg,images/GLM-Image/000086_8b9a6501.jpg,1024,1024,JPEG,807404e12bf3e4c63091833afb7fd56112aa3164d0fa26d17994ca5188d8ee92,verified
QWEN_0086_kling_v2_1,86,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000086_e1150b65.jpg,images/kling_v2_1/000086_e1150b65.jpg,1024,1024,JPEG,a9373d6e32ae6845df7ec994bf1e2c980557e1ba2e14846e95ff17b42d5af3de,verified
QWEN_0086_Qwen_Image_2512,86,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000086_c7d3c61c.jpg,images/Qwen-Image-2512/000086_c7d3c61c.jpg,1024,1024,JPEG,1787e69ee1add8d5f5f15d53e35ffb8afcdd06d4cb9f82beebc40d94df32d3b3,verified
QWEN_0086_Qwen_Image,86,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000086_83b52387.jpg,images/Qwen-Image/000086_83b52387.jpg,1024,1024,JPEG,8c76a83202ac1d6c857f9bbde444988988b4506f6156ab59defbd9b1641fa247,verified
QWEN_0086_GPT_Image_1,86,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000086_bec6422e.png,images/GPT-Image-1/000086_bec6422e.png,1024,1024,PNG,a338adc652987b92b33040e018021e2214d901d06cf25fcb3c65480bf6e05e00,verified
QWEN_0086_GPT_Image_15,86,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000086_b1bbd246.png,images/GPT-Image-1.5/000086_b1bbd246.png,1024,1024,PNG,899b1899efe476b60f35be505d775439e9836dc4980294c03a9af2a725d7c5f9,verified
QWEN_0086_HunyuanImage_30,86,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000086_a5adade8.png,images/HunyuanImage-3.0/000086_a5adade8.png,1024,1024,PNG,46b39b7fec030257c06b57a98d5f631d99e47a97ff08a5da7a3e3743c76a1590,verified
QWEN_0086_Imagen_40,86,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000086_1c76a74b.png,images/Imagen-4.0/000086_1c76a74b.png,1024,1024,PNG,d2b2fb8570110ced868ac9eda75381831d9568e04bd3a29d1effd1b9b98eb3ef,verified
QWEN_0086_Imagen_40_Ultra,86,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000086_f00e4115.png,images/Imagen-4.0-Ultra/000086_f00e4115.png,1024,1024,PNG,3d9b2f792ebf71c3417f19a2b644a88c50621c24f3cd937a3a9367701772e2c2,verified
QWEN_0086_FLUX2_pro,86,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000086_94c267ea.png,images/FLUX.2-pro/000086_94c267ea.png,1024,1024,PNG,32b669adf9363d4fb2c9562b4e857a931d06efaaf969a686dadf8b915454f3fa,verified
QWEN_0096_Qwen_Image_20_pro,96,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000096_227c1ea2.png,images/Qwen-Image-2.0-pro/000096_227c1ea2.png,1024,1024,PNG,7f3045fff1acca2f27229fc12c2541c79d49588b6e7b27b2e191a124b8f8b26c,verified
QWEN_0096_gpt_image_2,96,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000096_950efa92.png,images/gpt-image-2/000096_950efa92.png,1024,1024,PNG,96229404e3fb35c6eadc228707fdc728140ade5b65853917a96d696daaebebe2,verified
QWEN_0096_FLUX2_max,96,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000096_a9d1e2dc.jpg,images/FLUX.2_max/000096_a9d1e2dc.jpg,1024,1024,JPEG,92673a7a56b2d9b6518375482e8bb22cd4664c70a22420dcf5efe899621f7338,verified
QWEN_0096_nano_banana_20,96,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000096_8c2d731f.jpg,images/nano-banana-2.0/000096_8c2d731f.jpg,1024,1024,JPEG,956c00f9c4235200642a9f4c550cf5d21098694cedf9640daaccc8d1429d1595,verified
QWEN_0096_nano_banana_pro,96,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000096_6fa2229e.png,images/nano-banana-pro/000096_6fa2229e.png,1024,1024,PNG,bcbf64e07099aa96f9e2ed68cc74ce91ea7b07ac2917eb1bdb1b5500bc20a22e,verified
QWEN_0096_Seedream_40,96,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000096_faaf4a15.jpg,images/Seedream-4.0/000096_faaf4a15.jpg,1024,1024,JPEG,4ed50bace9b64aa44d43ea3bdb838f098ffb9bdba223b3d216932871eaf15b50,verified
QWEN_0096_Seedream_45,96,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000096_e4fe48ed.jpg,images/Seedream-4.5/000096_e4fe48ed.jpg,1024,1024,JPEG,4cbba14ef46050bfead9117fc6d76e49d0b431381853fff1133e0629f54ba1e6,verified
QWEN_0096_Seedream_50,96,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000096_52641d12.jpg,images/Seedream-5.0/000096_52641d12.jpg,1024,1024,JPEG,ea892f790f5dbc0f00973c2ab3eb9824bfecd72f7e72433541f09944d403b6c6,verified
QWEN_0096_GLM_Image,96,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000096_4bc3bc1c.jpg,images/GLM-Image/000096_4bc3bc1c.jpg,1024,1024,JPEG,19992338ea7ad436bb38eadfd96d5e0bd27cdc8a97fd24d3ba4abf87360665a0,verified
QWEN_0096_kling_v2_1,96,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000096_377f3881.jpg,images/kling_v2_1/000096_377f3881.jpg,1024,1024,JPEG,67838463ee179269a746749a88d23cdddcd006b9c3400ab68ea65f4f735a8dd1,verified
QWEN_0096_Qwen_Image_2512,96,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000096_59a3c4bc.jpg,images/Qwen-Image-2512/000096_59a3c4bc.jpg,1024,1024,JPEG,5118c3cc5c1cf2faf0dff3d957625fc683b6cfb8e6cec88e7ab6ff98753da627,verified
QWEN_0096_Qwen_Image,96,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000096_726d495c.jpg,images/Qwen-Image/000096_726d495c.jpg,1024,1024,JPEG,09420a00abd05baa91887fa4ba718fe5a755d5ac63b6163143ea6b86562ce50d,verified
QWEN_0096_GPT_Image_1,96,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000096_94a07989.png,images/GPT-Image-1/000096_94a07989.png,1024,1024,PNG,78ab0ef27675fa66bfdbe51a7a36c0aa0faf6fbbdc14d011a1609f6438782ef3,verified
QWEN_0096_GPT_Image_15,96,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000096_7e9591f0.png,images/GPT-Image-1.5/000096_7e9591f0.png,1024,1024,PNG,657b6264239f59be4ddfc2faacf7b7525b8ea723f830ca7757e1a5b18cb5ccaa,verified
QWEN_0096_HunyuanImage_30,96,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000096_2ff59d38.png,images/HunyuanImage-3.0/000096_2ff59d38.png,1024,1024,PNG,676c4c11cc62825c17d6fab53336f238044cd1d47303c9e7da2fa4f088a3899c,verified
QWEN_0096_Imagen_40,96,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000096_8a1cfced.png,images/Imagen-4.0/000096_8a1cfced.png,1024,1024,PNG,2560a552e5523bbc4c8328abf53e522c4325a723c94c4bbe4afe575c770eaad9,verified
QWEN_0096_Imagen_40_Ultra,96,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000096_601112a9.png,images/Imagen-4.0-Ultra/000096_601112a9.png,1024,1024,PNG,8a949aaf5da34e09244c2b81c262c2b4f08164fe6dc0a8f4ff57a520d0413ae2,verified
QWEN_0096_FLUX2_pro,96,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000096_fc57c3bd.png,images/FLUX.2-pro/000096_fc57c3bd.png,1024,1024,PNG,cfd87a72800bd3138436d54144730cf56a89757d564f315d0fe0281622933888,verified
