image_id,source_dataset,dataset_revision,license,acquisition_date,domain,class_name,label,generator,native_path,source_hf_path,width,height,format,mode,sha256,provenance_verified
MLLM_HYB_GPT-Image2-fake_15,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/15.png,images/Raw/Hybrid Images/GPT-Image2-fake/15.png,941,1563,PNG,RGB,b3ec4b6dba3a425b8a748aa9a94495ece8aa93cac9c4098c5d7786cab17976ed,true
MLLM_HYB_GPT-Image2-fake_150,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/150.png,images/Raw/Hybrid Images/GPT-Image2-fake/150.png,941,1538,PNG,RGB,0f5c48b7440f6065a4d6ff66a7f732ca99d5e4802bbd6cdebdf50bcc028b2153,true
MLLM_HYB_GPT-Image2-fake_151,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/151.png,images/Raw/Hybrid Images/GPT-Image2-fake/151.png,941,1538,PNG,RGB,d4a9c9ee1093048c3044f62d3eecd3302dbc3613dc5837d65d4332102d31597f,true
MLLM_HYB_GPT-Image2-fake_152,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/152.png,images/Raw/Hybrid Images/GPT-Image2-fake/152.png,941,1538,PNG,RGB,3a989965ece6acb7fa1a3714bde973ffbe32d21e316a9275dfc09c0b91aca5d1,true
MLLM_HYB_GPT-Image2-fake_153,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/153.png,images/Raw/Hybrid Images/GPT-Image2-fake/153.png,941,1538,PNG,RGB,772d575ec4501c4400560148777b956bf94b7a11ba9cecfb18f810b423683234,true
MLLM_HYB_GPT-Image2-fake_154,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/154.png,images/Raw/Hybrid Images/GPT-Image2-fake/154.png,941,1538,PNG,RGB,2414ee64fc6b095cb530aaf3e24772ce0d87004c8cf0ce9bb915d2453a85e2f6,true
MLLM_HYB_GPT-Image2-fake_155,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/155.png,images/Raw/Hybrid Images/GPT-Image2-fake/155.png,941,1538,PNG,RGB,0ea0157ce86c982c85c0185e490bcfc67d6e3db38e973942da488dc848a0bdba,true
MLLM_HYB_GPT-Image2-fake_156,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/156.png,images/Raw/Hybrid Images/GPT-Image2-fake/156.png,941,1538,PNG,RGB,3d5bc06f97ec761059994480223ae5eee8d6183616a09f4eadf02a5f77e8e527,true
MLLM_HYB_GPT-Image2-fake_157,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/157.png,images/Raw/Hybrid Images/GPT-Image2-fake/157.png,941,1538,PNG,RGB,4f467b257ae113c559f382f9dda1ca0eb16433756169195e5c64f79bb247d69b,true
MLLM_HYB_GPT-Image2-fake_158,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/158.png,images/Raw/Hybrid Images/GPT-Image2-fake/158.png,941,1538,PNG,RGB,ee4f64dccb4b5428ae86e5d63bcb607ab95a91d7a4bb8a13ad6a63740a7041f8,true
MLLM_HYB_GPT-Image2-fake_159,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/159.png,images/Raw/Hybrid Images/GPT-Image2-fake/159.png,941,1538,PNG,RGB,a8af6ac14ced410daaf383223d8812f14190a24386eb0335fead0eb99bb95b00,true
MLLM_HYB_GPT-Image2-fake_16,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/16.png,images/Raw/Hybrid Images/GPT-Image2-fake/16.png,941,1563,PNG,RGB,b5f1d37108e00d7707862ece9df1a99e5e5f3338e3428d6e3f5cd17e5b2842b1,true
MLLM_HYB_GPT-Image2-fake_160,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/160.png,images/Raw/Hybrid Images/GPT-Image2-fake/160.png,941,1538,PNG,RGB,f897373030132ef6903e5ebc891624893989b026fb2892a4fea97ff3db262d40,true
MLLM_HYB_GPT-Image2-fake_161,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/161.png,images/Raw/Hybrid Images/GPT-Image2-fake/161.png,941,1538,PNG,RGB,aaa3edfa00f8e7ac9cf779172d1ff60581d62a4347111fb4836112e5baac4512,true
MLLM_HYB_GPT-Image2-fake_162,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/162.png,images/Raw/Hybrid Images/GPT-Image2-fake/162.png,1086,1332,PNG,RGB,eef3ed410f61b214403248525095d8940c62424f0322654dacec23443ca954ce,true
MLLM_HYB_GPT-Image2-fake_163,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/163.png,images/Raw/Hybrid Images/GPT-Image2-fake/163.png,1086,1332,PNG,RGB,8f9d3c67b85166edd89a8ce8a5c03e746d7c1fca247265666a436e2a48c6129a,true
MLLM_HYB_GPT-Image2-fake_164,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/164.png,images/Raw/Hybrid Images/GPT-Image2-fake/164.png,1086,1332,PNG,RGB,1fd230aa3a7ef7fbfbb0275bfe64a6dad18fd1020753580239a1387fe7bdd2bc,true
MLLM_HYB_GPT-Image2-fake_165,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/165.png,images/Raw/Hybrid Images/GPT-Image2-fake/165.png,1086,1332,PNG,RGB,a8568506a74bc4d711234b8b9a78647ffaccef308175cfa7b18abb5650d3b9b5,true
MLLM_HYB_GPT-Image2-fake_166,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/166.png,images/Raw/Hybrid Images/GPT-Image2-fake/166.png,1254,1154,PNG,RGB,be473237caa983c05d0d37f5621e3dfaf7094feeed24577f004148df8f1bde9a,true
MLLM_HYB_GPT-Image2-fake_167,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/167.png,images/Raw/Hybrid Images/GPT-Image2-fake/167.png,1086,1332,PNG,RGB,7135a3a96cba77ef655cc7edaea38eb2c97830d3a145d966a4cabc76859242c0,true
MLLM_HYB_GPT-Image2-fake_168,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/168.png,images/Raw/Hybrid Images/GPT-Image2-fake/168.png,1254,1154,PNG,RGB,f144693cc4baac351250261886778cfa6afdb6bd8b0bb9c51c2a55ac2441a8e4,true
MLLM_HYB_GPT-Image2-fake_169,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/169.png,images/Raw/Hybrid Images/GPT-Image2-fake/169.png,1086,1332,PNG,RGB,5c2f2709fecd543515be71856d1cd1b33327c9548891f00e65f2ae9e841ae454,true
MLLM_HYB_GPT-Image2-fake_17,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/17.png,images/Raw/Hybrid Images/GPT-Image2-fake/17.png,941,1563,PNG,RGB,69cb15f8501b78154f76400e9ccc8c375d37b45ac712fd69e2730a6a15e98f90,true
MLLM_HYB_GPT-Image2-fake_170,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/170.png,images/Raw/Hybrid Images/GPT-Image2-fake/170.png,1254,1154,PNG,RGB,0fb58cb6a4db9828202c7ad935efc2adef5dff082c2872ee057d25bd0d2ef767,true
MLLM_HYB_GPT-Image2-fake_171,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/171.png,images/Raw/Hybrid Images/GPT-Image2-fake/171.png,1086,1332,PNG,RGB,efd14733aa95bf22adeba716d8d6274fc096672fceebe3f498b37acc2bdb0b4f,true
MLLM_HYB_GPT-Image2-fake_172,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/172.png,images/Raw/Hybrid Images/GPT-Image2-fake/172.png,1254,1154,PNG,RGB,0c2fa10d8094b9e4512a53dc5331e274dedd164b1da983b368c74ce0cf595e4c,true
MLLM_HYB_GPT-Image2-fake_173,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/173.png,images/Raw/Hybrid Images/GPT-Image2-fake/173.png,1254,1154,PNG,RGB,2907913e45312e75d53aa5f772ab1ed111afa83a167a51c22ef062e3f160ad08,true
MLLM_HYB_GPT-Image2-fake_174,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/174.png,images/Raw/Hybrid Images/GPT-Image2-fake/174.png,1086,1332,PNG,RGB,35ffa44a0b4347918fe8175abff99aa1e53b6794d602e44758a997d395c903dc,true
MLLM_HYB_GPT-Image2-fake_175,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/175.png,images/Raw/Hybrid Images/GPT-Image2-fake/175.png,1254,1154,PNG,RGB,29323c5f8adfea2d7e8398c193e902f8f5727b6588699365e072c357e65216d2,true
MLLM_HYB_GPT-Image2-fake_176,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/176.png,images/Raw/Hybrid Images/GPT-Image2-fake/176.png,1086,1332,PNG,RGB,d14974068038746ad0420b5446a3bac97005d6a7215fccc5c7c9727bfed8c6d3,true
MLLM_HYB_GPT-Image2-fake_177,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/177.png,images/Raw/Hybrid Images/GPT-Image2-fake/177.png,1122,1290,PNG,RGB,5e40b9b534f622c0d90bf29cf3b2b22756a4bef672a52a853370dc761041ffcb,true
MLLM_HYB_GPT-Image2-fake_178,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/178.png,images/Raw/Hybrid Images/GPT-Image2-fake/178.png,1122,1290,PNG,RGB,15e9163bc32dfa30d63cc90673a10f64f3424f3f2e2ecd0877df7dfa2d92dc32,true
MLLM_HYB_GPT-Image2-fake_179,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/179.png,images/Raw/Hybrid Images/GPT-Image2-fake/179.png,1122,1290,PNG,RGB,756f9f5ab0e94a680e077c5708646a514633dbb71067e15e1bfcdce1cb4152ef,true
MLLM_HYB_GPT-Image2-fake_18,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/18.png,images/Raw/Hybrid Images/GPT-Image2-fake/18.png,941,1563,PNG,RGB,6627cb97a1d5465f0067e0a2524dd8279a67602f6e5485571c7ed911899dda28,true
MLLM_HYB_GPT-Image2-fake_180,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/180.png,images/Raw/Hybrid Images/GPT-Image2-fake/180.png,1122,1290,PNG,RGB,e3e528a455c7097b16119adf2f181d1d2fd05ad1fdc1a600c78bf0eec7506ea2,true
MLLM_HYB_GPT-Image2-fake_181,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/181.png,images/Raw/Hybrid Images/GPT-Image2-fake/181.png,1122,1290,PNG,RGB,2cd21b412fe0146637201690b1dc3dd66ae797ca80e1f06a85e364ae54cf5fdc,true
MLLM_HYB_GPT-Image2-fake_182,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/182.png,images/Raw/Hybrid Images/GPT-Image2-fake/182.png,1122,1290,PNG,RGB,bfb9c6d2db0a2e4d5aa9ab27939b5022c4eb529f5a75e30139fb6b94fd5b5586,true
MLLM_HYB_GPT-Image2-fake_183,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/183.png,images/Raw/Hybrid Images/GPT-Image2-fake/183.png,1122,1290,PNG,RGB,0eec4ee32b30f886f8f11961c6b152112290f07c26cff3ec536c04778c43213b,true
MLLM_HYB_GPT-Image2-fake_184,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/184.png,images/Raw/Hybrid Images/GPT-Image2-fake/184.png,1122,1290,PNG,RGB,3bfc5993a4b3e9c9ea84c3be066079385e9d72276da99c411f27c821aef8f546,true
MLLM_HYB_GPT-Image2-fake_185,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/185.png,images/Raw/Hybrid Images/GPT-Image2-fake/185.png,1122,1290,PNG,RGB,a5d7df9390fd5ac0877a4eaf86afa6256e0dd254e0ac8ec9867711725400afd1,true
MLLM_HYB_GPT-Image2-fake_186,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/186.png,images/Raw/Hybrid Images/GPT-Image2-fake/186.png,941,1538,PNG,RGB,ec17e51f265f161b0102bc049c155b9220c61fbac0137c9464672686350508ec,true
MLLM_HYB_GPT-Image2-fake_187,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/187.png,images/Raw/Hybrid Images/GPT-Image2-fake/187.png,1122,1290,PNG,RGB,899ec91587d02ff17343cd975024598d075d64b0b76817842a4913d05d6d44d0,true
MLLM_HYB_GPT-Image2-fake_188,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/188.png,images/Raw/Hybrid Images/GPT-Image2-fake/188.png,941,1538,PNG,RGB,03442a977e9d75146ed7bbb46ae59055b04939dbe7c7cf01182c169ef46d5f23,true
MLLM_HYB_GPT-Image2-fake_189,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/189.png,images/Raw/Hybrid Images/GPT-Image2-fake/189.png,1122,1290,PNG,RGB,f229aae1eb91787ec49b33b2911195bb7d0b39e90efb3f03d44dda048186cc13,true
MLLM_HYB_GPT-Image2-fake_19,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/19.png,images/Raw/Hybrid Images/GPT-Image2-fake/19.png,941,1563,PNG,RGB,a02bf1929aa75060e7837f53b8a78f83fa806f9672125255316dab6ec52333f3,true
MLLM_HYB_GPT-Image2-fake_190,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/190.png,images/Raw/Hybrid Images/GPT-Image2-fake/190.png,941,1538,PNG,RGB,857b3d665c9b63c52ef6811d224f88b535039039f1c04d5426fe8e50c66f6c06,true
MLLM_HYB_GPT-Image2-fake_191,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/191.png,images/Raw/Hybrid Images/GPT-Image2-fake/191.png,1122,1290,PNG,RGB,b7441d811fe1568fdb0473bdbbd468e93a4818a0f096157d9e12f70cb66036d1,true
MLLM_HYB_GPT-Image2-fake_192,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/192.png,images/Raw/Hybrid Images/GPT-Image2-fake/192.png,941,1538,PNG,RGB,6ecf8043015393a4d95e2af07498b36dcebbcd0e822c2113bde2595dc2b73c60,true
MLLM_HYB_GPT-Image2-fake_193,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/193.png,images/Raw/Hybrid Images/GPT-Image2-fake/193.png,941,1538,PNG,RGB,ea0ebff8fe18d7063c222d7b03bb3d869ae3af1e603109a955423d20254526c7,true
MLLM_HYB_GPT-Image2-fake_194,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/194.png,images/Raw/Hybrid Images/GPT-Image2-fake/194.png,941,1538,PNG,RGB,2ae93a89762f922a72c8764a966e7066d98bb2e8f8bf5e3bd7a0b341faf30ef0,true
MLLM_HYB_GPT-Image2-fake_195,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/195.png,images/Raw/Hybrid Images/GPT-Image2-fake/195.png,941,1538,PNG,RGB,1bfa354b3cd8601f369c902a228284d3ddc399b6651d4369aa061ea6f77cc924,true
MLLM_HYB_GPT-Image2-fake_196,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/196.png,images/Raw/Hybrid Images/GPT-Image2-fake/196.png,941,1538,PNG,RGB,de80908a33c2d48553eacf1408f8117c877f9dbca7aaa5e42671601274c57d96,true
MLLM_HYB_GPT-Image2-fake_197,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/197.png,images/Raw/Hybrid Images/GPT-Image2-fake/197.png,941,1538,PNG,RGB,54e9c05c7d099a9a31ad5a4388ae6fd9f642590e8b076932fd2d8fc43bd725f3,true
MLLM_HYB_GPT-Image2-fake_2,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/2.png,images/Raw/Hybrid Images/GPT-Image2-fake/2.png,941,1563,PNG,RGB,fe2743692a62b01a9860e0ca827020be22cd611b75a4cdd65ef5fcbfd29c3299,true
MLLM_HYB_GPT-Image2-fake_20,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/20.png,images/Raw/Hybrid Images/GPT-Image2-fake/20.png,941,1563,PNG,RGB,b18876ddfad788d022b7165674220588ccf00301784f6370aa1813d3abd39c64,true
MLLM_HYB_GPT-Image2-fake_21,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/21.png,images/Raw/Hybrid Images/GPT-Image2-fake/21.png,941,1563,PNG,RGB,d9bf7d9c51b6e60350740ed2c663b03c1f3f654cf7a134a1b7369a6fc0f55297,true
MLLM_HYB_GPT-Image2-fake_22,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Hybrid Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/22.png,images/Raw/Hybrid Images/GPT-Image2-fake/22.png,941,1563,PNG,RGB,ff8044b2724de21c7ee5ebaf1242294ff04755f9000ee3c96fbbe15da70b35d7,true
