source_id,condition,label,generator,source_path,processed_path
MLLM_HYB_GPT-Image2-fake_125,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/125.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_126,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/126.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_126,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/126.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_126,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/126.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_126,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/126.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_126,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/126.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_127,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/127.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_127,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/127.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_127,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/127.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_127,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/127.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_127,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/127.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_128,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/128.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_128,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/128.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_128,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/128.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_128,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/128.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_128,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/128.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_129,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/129.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_129,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/129.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_129,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/129.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_129,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/129.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_129,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/129.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_13,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/13.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_13,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/13.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_13,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/13.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_13,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/13.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_13,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/13.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_130,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/130.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_130,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/130.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_130,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/130.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_130,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/130.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_130,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/130.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_131,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/131.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_131,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/131.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_131,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/131.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_131,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/131.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_131,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/131.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_132,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/132.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_132,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/132.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_132,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/132.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_132,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/132.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_132,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/132.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_133,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/133.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_133,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/133.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_133,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/133.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_133,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/133.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_133,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/133.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_134,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/134.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_134,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/134.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_134,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/134.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_134,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/134.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_134,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/134.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_135,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/135.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_135,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/135.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_135,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/135.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_135,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/135.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_135,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/135.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_136,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/136.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_136,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/136.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_136,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/136.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_136,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/136.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_136,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/136.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_137,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/137.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_137,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/137.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_137,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/137.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_137,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/137.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_137,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/137.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_138,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/138.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_138,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/138.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_138,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/138.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_138,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/138.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_138,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/138.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_139,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/139.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_139,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/139.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_139,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/139.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_139,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/139.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_139,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/139.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_14,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/14.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_14,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/14.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_14,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/14.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_14,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/14.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_14,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/14.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_140,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/140.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_140,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/140.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_140,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/140.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_140,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/140.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_140,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/140.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_141,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/141.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_141,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/141.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_141,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/141.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_141,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/141.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_141,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/141.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_142,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/142.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_142,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/142.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_142,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/142.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_142,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/142.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_142,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/142.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_143,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/143.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_143,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/143.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_143,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/143.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_143,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/143.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_143,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/143.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_144,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/144.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_144,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/144.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_144,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/144.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_144,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/144.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_144,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/144.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_145,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/145.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_145,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/145.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_145,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/145.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_145,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/145.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_145,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/145.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_146,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/146.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_146,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/146.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_146,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/146.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_146,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/146.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_146,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/146.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_147,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/147.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_147,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/147.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_147,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/147.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_147,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/147.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_147,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/147.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_148,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/148.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_148,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/148.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_148,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/148.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_148,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/148.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_148,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/148.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_149,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/149.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_149,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/149.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_149,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/149.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_149,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/149.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_149,screenshot_strong,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/149.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_15,original,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/15.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_15,jpeg_q50,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/15.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_15,resize_112,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/15.png,on_the_fly_controlled_preprocess
MLLM_HYB_GPT-Image2-fake_15,blur_sigma2,1,GPT Image 2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/15.png,on_the_fly_controlled_preprocess
