dataset,image_id,native_path,label,generator,sha256,readable,width,height,format,mode,aspect_ratio
mllm,MLLM_HYB_GPT-Image2-fake_19,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/19.png,1,GPT Image 2,a02bf1929aa75060e7837f53b8a78f83fa806f9672125255316dab6ec52333f3,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_190,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/190.png,1,GPT Image 2,857b3d665c9b63c52ef6811d224f88b535039039f1c04d5426fe8e50c66f6c06,True,941,1538,PNG,RGB,0.6118
mllm,MLLM_HYB_GPT-Image2-fake_191,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/191.png,1,GPT Image 2,b7441d811fe1568fdb0473bdbbd468e93a4818a0f096157d9e12f70cb66036d1,True,1122,1290,PNG,RGB,0.8698
mllm,MLLM_HYB_GPT-Image2-fake_192,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/192.png,1,GPT Image 2,6ecf8043015393a4d95e2af07498b36dcebbcd0e822c2113bde2595dc2b73c60,True,941,1538,PNG,RGB,0.6118
mllm,MLLM_HYB_GPT-Image2-fake_193,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/193.png,1,GPT Image 2,ea0ebff8fe18d7063c222d7b03bb3d869ae3af1e603109a955423d20254526c7,True,941,1538,PNG,RGB,0.6118
mllm,MLLM_HYB_GPT-Image2-fake_194,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/194.png,1,GPT Image 2,2ae93a89762f922a72c8764a966e7066d98bb2e8f8bf5e3bd7a0b341faf30ef0,True,941,1538,PNG,RGB,0.6118
mllm,MLLM_HYB_GPT-Image2-fake_195,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/195.png,1,GPT Image 2,1bfa354b3cd8601f369c902a228284d3ddc399b6651d4369aa061ea6f77cc924,True,941,1538,PNG,RGB,0.6118
mllm,MLLM_HYB_GPT-Image2-fake_196,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/196.png,1,GPT Image 2,de80908a33c2d48553eacf1408f8117c877f9dbca7aaa5e42671601274c57d96,True,941,1538,PNG,RGB,0.6118
mllm,MLLM_HYB_GPT-Image2-fake_197,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/197.png,1,GPT Image 2,54e9c05c7d099a9a31ad5a4388ae6fd9f642590e8b076932fd2d8fc43bd725f3,True,941,1538,PNG,RGB,0.6118
mllm,MLLM_HYB_GPT-Image2-fake_2,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/2.png,1,GPT Image 2,fe2743692a62b01a9860e0ca827020be22cd611b75a4cdd65ef5fcbfd29c3299,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_20,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/20.png,1,GPT Image 2,b18876ddfad788d022b7165674220588ccf00301784f6370aa1813d3abd39c64,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_21,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/21.png,1,GPT Image 2,d9bf7d9c51b6e60350740ed2c663b03c1f3f654cf7a134a1b7369a6fc0f55297,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_22,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/22.png,1,GPT Image 2,ff8044b2724de21c7ee5ebaf1242294ff04755f9000ee3c96fbbe15da70b35d7,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_23,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/23.png,1,GPT Image 2,d785e0cdf51005c54931949cc9df0d7058f08797e70f9e15e34a0252f39e1d9e,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_24,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/24.png,1,GPT Image 2,883b6c239f6dcda54c9d24947850d14f052cc9a5927ef03089b662d4e0cfc668,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_25,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/25.png,1,GPT Image 2,0cc9cdfd2546890641997864c80b7ea2069500dbe787178680d307d11bafc1f6,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_26,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/26.png,1,GPT Image 2,eb46a2e83dcf138549d3f925c277452854b2e1d44ef1a294ed3d1b0c64f86203,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_27,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/27.png,1,GPT Image 2,7a2e1d8e6c175aaf7130f8cc27b9956f4a8fa8bdf3fe61ff0157d344be3e49b6,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_28,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/28.png,1,GPT Image 2,99aea1c4d112ec69835edc9c10236d72a29fd224af4a107ea3cdec43dbf7ccd0,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_29,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/29.png,1,GPT Image 2,5237ed9009567f2c39ab2ba6398b308883ede727ea22bbe9a36d2ee9a274e266,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_3,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/3.png,1,GPT Image 2,8fab123f9d0f9d7a1843ba4fe6ab9e0b5bfc4c9ea4d16c7439d3d642bb2d3a82,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_30,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/30.png,1,GPT Image 2,e81f2967512bac33a4670ebf7600ec7d17fc351b94363bc1ea923492d3778530,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_31,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/31.png,1,GPT Image 2,cba5febbf9e34359246b2e41aaf78a6c035333e061fb8e3d966c85040fff39b0,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_32,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/32.png,1,GPT Image 2,a47e21e6be95b4c593fd32ded4e9b7e7cf582500c4c4d7bdb1a60d37d869d943,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_33,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/33.png,1,GPT Image 2,eb84bfbfaef0d339c796d48e14ad51e86015bc05804e06c6bbbd6564a7f8d3f7,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_34,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/34.png,1,GPT Image 2,9fb6db2c0e18bc33a2e51e80f0aec65a8a234c5dd14691f284c3c270652ed00c,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_35,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/35.png,1,GPT Image 2,77ee7e59da6e8a061abeac18817691203696d6258cfde73d2d537e88b4eb7697,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_36,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/36.png,1,GPT Image 2,1eb42cb974e025b8a36fda67665ca8c7c9e87f4ad7072605da619af4e277eac1,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_37,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/37.png,1,GPT Image 2,a7debe0a2db51fe662021b099cc2b588568f6b0c817a389bdc54c687a7a489ec,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_38,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/38.png,1,GPT Image 2,aab0f8733e4e27ac3601e3f6d09790563364c5e09fbcb1880c8292586fefbc7e,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_39,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/39.png,1,GPT Image 2,5862ee90c58521a5ef697118dab4a905fe9ff798e5f41dfcd3fdf23c39cb1890,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_4,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/4.png,1,GPT Image 2,65a5296069499122dc87b338e6b1e01412901b62deba2cfb23745f812c3fb27e,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_40,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/40.png,1,GPT Image 2,17e1c0183d3239d02595c1469db6b4d0576f2275bde95294ca4ac3dcaaf6011b,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_41,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/41.png,1,GPT Image 2,5967bdbe47e87311874aa1142173e0498e2f58d662cef8485e17836fd8f58ac4,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_42,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/42.png,1,GPT Image 2,550d20d1c75685b45cec25b9aa3db081f4bc85cd8a8ea28fff03da9ccdb1abd5,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_43,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/43.png,1,GPT Image 2,ebe5a3b960da9ce0f07f74ea1eba8d3417cb18ee73cd59ace530c9159ced03ef,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_44,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/44.png,1,GPT Image 2,0ee9ad8821e40f3af8bdc8998343949e8ed9c9121e74900dd3f254320280f3d8,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_45,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/45.png,1,GPT Image 2,4c838a99855d0686801ba2fa4d07071d83c2b34299b330f33afbced8263a0dc8,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_46,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/46.png,1,GPT Image 2,9d8566301a31210978a6ee1ab3019c275388727270dcb7ef7b0a0e264f00e567,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_47,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/47.png,1,GPT Image 2,8861c75af33c12bf0334dccb1c4db51977e96d54779934fc211a36e395b9ebf4,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_48,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/48.png,1,GPT Image 2,d89802a73b4c0ef8d9ea1688085812d430c36dd4a1a3d0aa0b05d9b8cada8d6e,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_49,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/49.png,1,GPT Image 2,2d38c05963ff1927ff675ad44aa3a12171b22688ba2cd89e0b50ab46361e4379,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_5,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/5.png,1,GPT Image 2,ac2f478864f1f74532644c0b884c12dc4076147d84c584a33df18292f8e7ec97,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_50,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/50.png,1,GPT Image 2,1141073071da7bbf540970b411a22cc0f86add389415cfacb7773843cd91317d,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_51,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/51.png,1,GPT Image 2,f835457bef949a322d53bb45469d1ef61b21699906249587f41185ed0369004a,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_52,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/52.png,1,GPT Image 2,10340db41d5f147ddc71dcdc1a98bdfc6fe4656a0d5125f35243eee2c15e6a4d,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_53,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/53.png,1,GPT Image 2,e1a28ed4cd9db3a0cfc3707db07df9f68e45f3958eadbf25be44db3314d1cd58,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_54,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/54.png,1,GPT Image 2,7fbcd58d1a1d6760c7281a2ac58d0c93dc3f8587bc635a2a66c91afc3db4a078,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_55,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/55.png,1,GPT Image 2,15ab4ff6c97b563d4bbadfac9abf09e8e44e957f9aaad077d5fe59229e357658,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_56,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/56.png,1,GPT Image 2,d91626b167a9aa702791efea189e173be1a398f21f6e2d4e3a222eb76fd33eab,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_57,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/57.png,1,GPT Image 2,297ec67e8ac436cc382d0f73dad4a3be48ca1db54d0fbf6570272abe655275a9,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_58,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/58.png,1,GPT Image 2,ae3d12efb40edc3cbd8818cb26b6dad52a026e31a8739f293b56eff77c275c84,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_59,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/59.png,1,GPT Image 2,db2af98024ddf2b4a46a4d3698b70643ab627707173365b2faad82823972484e,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_6,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/6.png,1,GPT Image 2,aa50c58118ce102bab869e81aa82d4afba72fae956e6257ddbe892cfdd796ff0,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_60,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/60.png,1,GPT Image 2,b468cd273d933782f74c1717293578e566b5c08bb895ae2a7f5a27367cc35eda,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_61,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/61.png,1,GPT Image 2,903f1e3a21f3c443137dafe4cf9937a10eea963502cdae7c1f21324f5a456059,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_62,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/62.png,1,GPT Image 2,8976ddcacf883e76a9962ec23d00a97b61602b448b99f2dbf5b57540116c76c7,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_63,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/63.png,1,GPT Image 2,ef13ca278ed3a1199ebec3c0bac41980ae6f1daf3b147bd1d5d90dbf79eea2bf,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_64,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/64.png,1,GPT Image 2,1cee3a6a462d02e7b4307436b1519a1bb8b9ad1f9d24c7444bbcbcf5f8c8d6ea,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_65,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/65.png,1,GPT Image 2,d33c87f88c338d22c14d66d3dd863dc7dbc85b820e4515cd5f1a3b800062ed4c,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_66,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/66.png,1,GPT Image 2,6bae49897b0cd6cdd5a366b3a62133668c70d068575bd04d31b912326671a527,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_67,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/67.png,1,GPT Image 2,292a9ffd81d009fd46cb66044bd4b663648ffd7c675d94483b940b6b112eada9,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_68,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/68.png,1,GPT Image 2,cdb3f9dc91682b223087c0eae33eacafa72a17b1b3d65e52a770bc21501f93ce,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_69,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/69.png,1,GPT Image 2,fd22e6f70a1404153a87a3196563975f71ac733b5f0df32d6eb481da19f148b6,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_7,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/7.png,1,GPT Image 2,eea1c61e6396e7719b7b4ca843a2c6dd01c18465d1a731295f7e61c48ca7a133,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_70,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/70.png,1,GPT Image 2,ab9a801a70357315797852c4b0cfb8b7cd4c313b30239a4603b594aec649799d,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_71,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/71.png,1,GPT Image 2,f7dabcfbf0b6e2467908a15721f9faf6c0460fd83ede1c2c655b39bb5050b8c9,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_72,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/72.png,1,GPT Image 2,2d7eff6fd59997f4d0e67e608b180ccd35d7f534e1102e14efe83754f3a5e4ae,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_73,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/73.png,1,GPT Image 2,4d340825559899cbd875f4c194ec7da49a5c1261a4ccf903dd898f73a739b272,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_74,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/74.png,1,GPT Image 2,663ab73993226564192ccbfc3198c2617ded1ba584d1c5e851f4a108156bf8c2,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_75,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/75.png,1,GPT Image 2,64589df4b204dbc817024a4f8397de7f26c71ca3bb2edcbbf30a99b88b9cf69a,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_76,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/76.png,1,GPT Image 2,83a6592fe3b518dc38c9f80f530860fd304d5db81f8377e2d40b761e4e74abec,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_77,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/77.png,1,GPT Image 2,729506e58da3bc63b1ca02b83086a7a1d01d424484204724766efd398b1aa4ae,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_78,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/78.png,1,GPT Image 2,4d7e9fb67239cd36eca27e9d5300cc41353236ccb42c60fa4a09a021710982f0,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_79,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/79.png,1,GPT Image 2,1fc70c21eec7748a0516e16694068cfb8fea4b09d4d837f184fd513bc3a4114f,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_8,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/8.png,1,GPT Image 2,facba019467cdcef9a5fe484f6a9917326521d179a60972c33d53f0220463160,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_80,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/80.png,1,GPT Image 2,6da3196a7c463f5e5fb566f15b40435a5159e89fc74c1c06ca6e9b14d0a511ef,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_81,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/81.png,1,GPT Image 2,ff91502a249f616f59739d7d2a6a9840b11aef7bb3486957db2c1faf5eeb0e5f,True,1122,1311,PNG,RGB,0.8558
mllm,MLLM_HYB_GPT-Image2-fake_82,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/82.png,1,GPT Image 2,076880021c6be7c98d2a625faac323c64158ae5575482dd54159fc934fff5a04,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_83,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/83.png,1,GPT Image 2,be3877c23c0da5a43598aee3f38de9199e40a5c4dc0e987a4535e25d9403872e,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_84,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/84.png,1,GPT Image 2,18c0dab156bc1e3364331c81eaae242b79dfdd40e16b614839f983d30a7874da,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_85,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/85.png,1,GPT Image 2,07b095c4d7490195f7ad09a40e37507792f71cd36b638a8d2f68b6d79fe23dba,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_86,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/86.png,1,GPT Image 2,3f2852aca30997e30099ff47e7dc3ff5a5d07c4e95f4ca9b56801dbfdf12cd13,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_87,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/87.png,1,GPT Image 2,e91007b67afa69c28c2eca23728c0b586dd202b75c7030ccb02f8bff57f124b6,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_88,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/88.png,1,GPT Image 2,526d7bc79a1e87e10a5295705b207f7da8b458a4ca20702471538d3c87077e21,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_89,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/89.png,1,GPT Image 2,2343af15544f86403909bb681476bc830d8015d4f60aba5e72a2c313703b07e6,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_9,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/9.png,1,GPT Image 2,ef45f8bc3bb7bfe855d6824f9455c7df45e2695bb77600a53bac87c75e3c07ae,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_90,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/90.png,1,GPT Image 2,7d65a489eed8f66d85f2d66391458c468f4425188189069cb6fe44925662d116,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_91,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/91.png,1,GPT Image 2,26d3e2c317e3baefcd0260006e7212a05c95968fce480a1531457a0cddc902b0,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_92,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/92.png,1,GPT Image 2,8966fbe2bb5f27f39ae7e1f4735708aeb38723d9bbf42ba7b563ddce856b39b0,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_93,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/93.png,1,GPT Image 2,1aaf762217623cc5e02796aee1e3104012ccbed10eb6a02f6bd98a34d9a001c5,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_94,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/94.png,1,GPT Image 2,9ed45aae25c242afb0530f1f9ab1caf87775fb3b8a09d7c9cf2d4e92a3ea9cd1,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_95,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/95.png,1,GPT Image 2,f314aadcf1ac5687388f28b24bd4d6f10beefc2e892341393c04993c25dc948d,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_96,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/96.png,1,GPT Image 2,ec26c1703201cb4791031a5a370c0deb9b9789579e16d620cbab6d11c3620b1e,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_97,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/97.png,1,GPT Image 2,a67953012d45b7004ae986bdefba908682ff93cb5c30f3b9cc8ec3c4b34aadd7,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_98,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/98.png,1,GPT Image 2,dda9109978fe903ef58e6e498d58e6902d05c87e2e28002d853baf74214e4f78,True,941,1563,PNG,RGB,0.602
mllm,MLLM_HYB_GPT-Image2-fake_99,data/external_v2/public/mllm/raw/Hybrid Images/GPT-Image2-fake/99.png,1,GPT Image 2,2e89e77c5acd8331a71b5c84926ff93e120c142ac2ab2afe481251f8e6f86d5b,True,1448,999,PNG,RGB,1.4494
mllm,MLLM_HYB_Nano-Banana2-fake_1,data/external_v2/public/mllm/raw/Hybrid Images/Nano-Banana2-fake/1.png,1,Nano Banana 2,1f2cbee1573c09a185c00bc77757918e8cc1595244c239f182a524318f71b91e,True,816,1300,PNG,RGBA,0.6277
mllm,MLLM_HYB_Nano-Banana2-fake_10,data/external_v2/public/mllm/raw/Hybrid Images/Nano-Banana2-fake/10.png,1,Nano Banana 2,d7ad50e2917d2f5eb98583d9245784b0f0c746fa05578f25807b0c92bbf20611,True,724,975,PNG,RGBA,0.7426
mllm,MLLM_HYB_Nano-Banana2-fake_100,data/external_v2/public/mllm/raw/Hybrid Images/Nano-Banana2-fake/100.png,1,Nano Banana 2,f80f56e35581b4d643c276c9a805d90fa2a1f017b5b4cd9b6acd7a678077e9d8,True,871,1216,PNG,RGBA,0.7163
mllm,MLLM_HYB_Nano-Banana2-fake_101,data/external_v2/public/mllm/raw/Hybrid Images/Nano-Banana2-fake/101.png,1,Nano Banana 2,900b4967b4f4ccf0dcab3b8020d2d909d1933f5a52df3a50fccbdc4051f3023b,True,960,1099,PNG,RGBA,0.8735
